Datetime_GMT-3,DOY,H,D,Z,Hours_in_day,Hours_in_year,Data_source
1964-02-26 05:00:00,57,28426.0,-16.00166666666667,8180.0,5,1350,TTB_staff_DTA_files
1964-02-26 06:00:00,57,28431.0,-16.00166666666667,8177.0,6,1351,TTB_staff_DTA_files
1964-02-26 07:00:00,57,28435.0,-16.00166666666667,8175.0,7,1352,TTB_staff_DTA_files
1964-02-26 08:00:00,57,28439.0,-15.975,8169.0,8,1353,TTB_staff_DTA_files
1964-02-26 09:00:00,57,28443.0,-15.958333333333334,8162.0,9,1354,TTB_staff_DTA_files
1964-02-26 10:00:00,57,28442.0,-15.956666666666667,8159.0,10,1355,TTB_staff_DTA_files
1964-02-26 11:00:00,57,28447.0,-15.976666666666667,8165.0,11,1356,TTB_staff_DTA_files
1964-02-26 12:00:00,57,28449.0,-16.016666666666666,8179.0,12,1357,TTB_staff_DTA_files
1964-02-26 13:00:00,57,28451.0,-16.026666666666667,8188.0,13,1358,TTB_staff_DTA_files
1964-02-26 14:00:00,57,28445.0,-16.018333333333334,8199.0,14,1359,TTB_staff_DTA_files
1964-02-26 15:00:00,57,28440.0,-16.0,8202.0,15,1360,TTB_staff_DTA_files
1964-02-26 16:00:00,57,28438.0,-15.988333333333333,8193.0,16,1361,TTB_staff_DTA_files
1964-02-26 17:00:00,57,28433.0,-15.99,8181.0,17,1362,TTB_staff_DTA_files
1964-02-26 18:00:00,57,28428.0,-15.993333333333334,8173.0,18,1363,TTB_staff_DTA_files
1964-02-26 19:00:00,57,28425.0,-15.995000000000001,8177.0,19,1364,TTB_staff_DTA_files
1964-02-26 20:00:00,57,28411.0,-15.993333333333334,8178.0,20,1365,TTB_staff_DTA_files
1964-02-26 21:00:00,57,28413.0,-15.993333333333334,8177.0,21,1366,TTB_staff_DTA_files
1964-02-26 22:00:00,57,28426.0,-15.993333333333334,8179.0,22,1367,TTB_staff_DTA_files
1964-02-26 23:00:00,57,28415.0,-15.991666666666667,8177.0,23,1368,TTB_staff_DTA_files
1964-02-27 00:00:00,58,28415.0,-16.0,8177.0,0,1369,TTB_staff_DTA_files
1964-02-27 01:00:00,58,28418.0,-15.998333333333333,8176.0,1,1370,TTB_staff_DTA_files
1964-02-27 02:00:00,58,28419.0,-15.995000000000001,8174.0,2,1371,TTB_staff_DTA_files
1964-02-27 03:00:00,58,28421.0,-16.0,8173.0,3,1372,TTB_staff_DTA_files
1964-02-27 04:00:00,58,28414.0,-16.00166666666667,8180.0,4,1373,TTB_staff_DTA_files
1964-02-27 05:00:00,58,28425.0,-16.0,8180.0,5,1374,TTB_staff_DTA_files
1964-02-27 06:00:00,58,28429.0,-16.003333333333334,8177.0,6,1375,TTB_staff_DTA_files
1964-02-27 07:00:00,58,28437.0,-16.008333333333333,8178.0,7,1376,TTB_staff_DTA_files
1964-02-27 08:00:00,58,28447.0,-15.991666666666667,8173.0,8,1377,TTB_staff_DTA_files
1964-02-27 09:00:00,58,28460.0,-15.991666666666667,8158.0,9,1378,TTB_staff_DTA_files
1964-02-27 10:00:00,58,28478.0,-16.008333333333333,8157.0,10,1379,TTB_staff_DTA_files
1964-02-27 11:00:00,58,28480.0,-16.028333333333332,8158.0,11,1380,TTB_staff_DTA_files
1964-02-27 12:00:00,58,28472.0,-16.041666666666668,8163.0,12,1381,TTB_staff_DTA_files
1964-02-27 13:00:00,58,28455.0,-16.043333333333333,8181.0,13,1382,TTB_staff_DTA_files
1964-02-27 14:00:00,58,28438.0,-16.023333333333333,8193.0,14,1383,TTB_staff_DTA_files
1964-02-27 15:00:00,58,28415.0,-15.995000000000001,8195.0,15,1384,TTB_staff_DTA_files
1964-02-27 16:00:00,58,28418.0,-15.986666666666668,8188.0,16,1385,TTB_staff_DTA_files
1964-02-27 17:00:00,58,28425.0,-15.985000000000001,8180.0,17,1386,TTB_staff_DTA_files
1964-02-27 18:00:00,58,28432.0,-15.991666666666667,8176.0,18,1387,TTB_staff_DTA_files
1964-02-27 19:00:00,58,28431.0,-15.993333333333334,8177.0,19,1388,TTB_staff_DTA_files
1964-02-27 20:00:00,58,28425.0,-15.993333333333334,8177.0,20,1389,TTB_staff_DTA_files
1964-02-27 21:00:00,58,28423.0,-15.991666666666667,8177.0,21,1390,TTB_staff_DTA_files
1964-02-27 22:00:00,58,28419.0,-15.991666666666667,8179.0,22,1391,TTB_staff_DTA_files
1964-02-27 23:00:00,58,28422.0,-15.985000000000001,8178.0,23,1392,TTB_staff_DTA_files
1964-02-29 00:00:00,59,28420.0,-15.991666666666667,8178.0,0,1393,TTB_staff_DTA_files
1964-02-29 01:00:00,59,28426.0,-15.995000000000001,8179.0,1,1394,TTB_staff_DTA_files
1964-02-29 02:00:00,59,28439.0,-16.0,8179.0,2,1395,TTB_staff_DTA_files
1964-02-29 03:00:00,59,28433.0,-16.01,8178.0,3,1396,TTB_staff_DTA_files
1964-02-29 04:00:00,59,28426.0,-16.0,8179.0,4,1397,TTB_staff_DTA_files
1964-02-29 05:00:00,59,28425.0,-15.993333333333334,8179.0,5,1398,TTB_staff_DTA_files
1964-02-29 06:00:00,59,28429.0,-15.995000000000001,8176.0,6,1399,TTB_staff_DTA_files
1964-02-29 07:00:00,59,28436.0,-16.01,8179.0,7,1400,TTB_staff_DTA_files
1964-02-29 08:00:00,59,28450.0,-15.991666666666667,8173.0,8,1401,TTB_staff_DTA_files
1964-02-29 09:00:00,59,28461.0,-15.975,8154.0,9,1402,TTB_staff_DTA_files
1964-02-29 10:00:00,59,28464.0,-15.979999999999999,8139.0,10,1403,TTB_staff_DTA_files
1964-02-29 11:00:00,59,28462.0,-16.00166666666667,8136.0,11,1404,TTB_staff_DTA_files
1964-02-29 12:00:00,59,28459.0,-16.025,8149.0,12,1405,TTB_staff_DTA_files
1964-02-29 13:00:00,59,28451.0,-16.048333333333332,8168.0,13,1406,TTB_staff_DTA_files
1964-02-29 14:00:00,59,28438.0,-16.029999999999998,8189.0,14,1407,TTB_staff_DTA_files
1964-02-29 15:00:00,59,28428.0,-16.021666666666665,8192.0,15,1408,TTB_staff_DTA_files
1964-02-29 16:00:00,59,28426.0,-16.005,8187.0,16,1409,TTB_staff_DTA_files
1964-02-29 17:00:00,59,28428.0,-15.991666666666667,8184.0,17,1410,TTB_staff_DTA_files
1964-02-29 18:00:00,59,28428.0,-15.991666666666667,8178.0,18,1411,TTB_staff_DTA_files
1964-02-29 19:00:00,59,28428.0,-15.993333333333334,8178.0,19,1412,TTB_staff_DTA_files
1964-02-29 20:00:00,59,28424.0,-15.995000000000001,8176.0,20,1413,TTB_staff_DTA_files
1964-02-29 21:00:00,59,28422.0,-15.993333333333334,8177.0,21,1414,TTB_staff_DTA_files
1964-02-29 22:00:00,59,28422.0,-15.993333333333334,8177.0,22,1415,TTB_staff_DTA_files
1964-02-29 23:00:00,59,28423.0,-15.995000000000001,8177.0,23,1416,TTB_staff_DTA_files
1964-02-29 00:00:00,60,28424.0,-15.996666666666666,8178.0,0,1417,TTB_staff_DTA_files
1964-02-29 01:00:00,60,28418.0,-16.003333333333334,8179.0,1,1418,TTB_staff_DTA_files
1964-02-29 02:00:00,60,28423.0,-16.008333333333333,8179.0,2,1419,TTB_staff_DTA_files
1964-02-29 03:00:00,60,28427.0,-16.00166666666667,8178.0,3,1420,TTB_staff_DTA_files
1964-02-29 04:00:00,60,28428.0,-16.0,8179.0,4,1421,TTB_staff_DTA_files
1964-02-29 05:00:00,60,28426.0,-16.0,8179.0,5,1422,TTB_staff_DTA_files
1964-02-29 06:00:00,60,28430.0,-16.008333333333333,8176.0,6,1423,TTB_staff_DTA_files
1964-02-29 07:00:00,60,28442.0,-16.015,8179.0,7,1424,TTB_staff_DTA_files
1964-02-29 08:00:00,60,28457.0,-15.978333333333333,8173.0,8,1425,TTB_staff_DTA_files
1964-02-29 09:00:00,60,28482.0,-15.941666666666666,8154.0,9,1426,TTB_staff_DTA_files
1964-02-29 10:00:00,60,28495.0,-15.941666666666666,8139.0,10,1427,TTB_staff_DTA_files
1964-02-29 11:00:00,60,28500.0,-15.973333333333333,8136.0,11,1428,TTB_staff_DTA_files
1964-02-29 12:00:00,60,28493.0,-16.008333333333333,8149.0,12,1429,TTB_staff_DTA_files
1964-02-29 13:00:00,60,28475.0,-16.021666666666665,8168.0,13,1430,TTB_staff_DTA_files
1964-02-29 14:00:00,60,28460.0,-16.0,8189.0,14,1431,TTB_staff_DTA_files
1964-02-29 15:00:00,60,28444.0,-15.985000000000001,8192.0,15,1432,TTB_staff_DTA_files
1964-02-29 16:00:00,60,28434.0,-15.985000000000001,8187.0,16,1433,TTB_staff_DTA_files
1964-02-29 17:00:00,60,28427.0,-15.983333333333333,8184.0,17,1434,TTB_staff_DTA_files
1964-02-29 18:00:00,60,28430.0,-15.991666666666667,8178.0,18,1435,TTB_staff_DTA_files
1964-02-29 19:00:00,60,28429.0,-15.993333333333334,8178.0,19,1436,TTB_staff_DTA_files
1964-02-29 20:00:00,60,28429.0,-15.993333333333334,8176.0,20,1437,TTB_staff_DTA_files
1964-02-29 21:00:00,60,28428.0,-15.991666666666667,8177.0,21,1438,TTB_staff_DTA_files
1964-02-29 22:00:00,60,28427.0,-15.993333333333334,8177.0,22,1439,TTB_staff_DTA_files
1964-02-29 23:00:00,60,28429.0,-15.993333333333334,8177.0,23,1440,TTB_staff_DTA_files
1964-03-01 00:00:00,61,28430.0,-15.996666666666666,8179.0,0,1441,TTB_staff_DTA_files
1964-03-01 01:00:00,61,28431.0,-15.996666666666666,8179.0,1,1442,TTB_staff_DTA_files
1964-03-01 02:00:00,61,28431.0,-15.998333333333333,8180.0,2,1443,TTB_staff_DTA_files
1964-03-01 03:00:00,61,28432.0,-16.0,8180.0,3,1444,TTB_staff_DTA_files
1964-03-01 04:00:00,61,28433.0,-16.0,8180.0,4,1445,TTB_staff_DTA_files
1964-03-01 05:00:00,61,28436.0,-16.011666666666667,8180.0,5,1446,TTB_staff_DTA_files
1964-03-01 06:00:00,61,28439.0,-16.011666666666667,8187.0,6,1447,TTB_staff_DTA_files
1964-03-01 07:00:00,61,28446.0,-15.988333333333333,8175.0,7,1448,TTB_staff_DTA_files
1964-03-01 08:00:00,61,28454.0,-15.968333333333334,8168.0,8,1449,TTB_staff_DTA_files
1964-03-01 09:00:00,61,28465.0,-15.96,8157.0,9,1450,TTB_staff_DTA_files
1964-03-01 10:00:00,61,28476.0,-15.973333333333333,8147.0,10,1451,TTB_staff_DTA_files
1964-03-01 11:00:00,61,28479.0,-15.996666666666666,8148.0,11,1452,TTB_staff_DTA_files
1964-03-01 12:00:00,61,28479.0,-16.011666666666667,8154.0,12,1453,TTB_staff_DTA_files
1964-03-01 13:00:00,61,28469.0,-16.015,8164.0,13,1454,TTB_staff_DTA_files
1964-03-01 14:00:00,61,28454.0,-16.016666666666666,8169.0,14,1455,TTB_staff_DTA_files
1964-03-01 15:00:00,61,28440.0,-16.008333333333333,8176.0,15,1456,TTB_staff_DTA_files
1964-03-01 16:00:00,61,28436.0,-16.0,8176.0,16,1457,TTB_staff_DTA_files
1964-03-01 17:00:00,61,28433.0,-16.00166666666667,8172.0,17,1458,TTB_staff_DTA_files
1964-03-01 18:00:00,61,28436.0,-16.005,8173.0,18,1459,TTB_staff_DTA_files
1964-03-01 19:00:00,61,28437.0,-15.995000000000001,8177.0,19,1460,TTB_staff_DTA_files
1964-03-01 20:00:00,61,28437.0,-15.993333333333334,8178.0,20,1461,TTB_staff_DTA_files
1964-03-01 21:00:00,61,28436.0,-15.993333333333334,8179.0,21,1462,TTB_staff_DTA_files
1964-03-01 22:00:00,61,28435.0,-15.993333333333334,8179.0,22,1463,TTB_staff_DTA_files
1964-03-01 23:00:00,61,28434.0,-15.993333333333334,8179.0,23,1464,TTB_staff_DTA_files
1964-03-02 00:00:00,62,28436.0,-15.995000000000001,8180.0,0,1465,TTB_staff_DTA_files
1964-03-02 01:00:00,62,28437.0,-15.995000000000001,8179.0,1,1466,TTB_staff_DTA_files
1964-03-02 02:00:00,62,28437.0,-15.996666666666666,8180.0,2,1467,TTB_staff_DTA_files
1964-03-02 03:00:00,62,28437.0,-15.998333333333333,8181.0,3,1468,TTB_staff_DTA_files
1964-03-02 04:00:00,62,28436.0,-16.0,8181.0,4,1469,TTB_staff_DTA_files
1964-03-02 05:00:00,62,28435.0,-16.0,8182.0,5,1470,TTB_staff_DTA_files
1964-03-02 06:00:00,62,28438.0,-16.0,8183.0,6,1471,TTB_staff_DTA_files
1964-03-02 07:00:00,62,28440.0,-15.985000000000001,8187.0,7,1472,TTB_staff_DTA_files
1964-03-02 08:00:00,62,28444.0,-15.946666666666665,8182.0,8,1473,TTB_staff_DTA_files
1964-03-02 09:00:00,62,28454.0,-15.923333333333334,8168.0,9,1474,TTB_staff_DTA_files
1964-03-02 10:00:00,62,28464.0,-15.92,8155.0,10,1475,TTB_staff_DTA_files
1964-03-02 11:00:00,62,28466.0,-15.933333333333334,8146.0,11,1476,TTB_staff_DTA_files
1964-03-02 12:00:00,62,28469.0,-15.966666666666667,8148.0,12,1477,TTB_staff_DTA_files
1964-03-02 13:00:00,62,28465.0,-15.986666666666668,8152.0,13,1478,TTB_staff_DTA_files
1964-03-02 14:00:00,62,28458.0,-16.00166666666667,8158.0,14,1479,TTB_staff_DTA_files
1964-03-02 15:00:00,62,28450.0,-16.011666666666667,8171.0,15,1480,TTB_staff_DTA_files
1964-03-02 16:00:00,62,28448.0,-16.008333333333333,8179.0,16,1481,TTB_staff_DTA_files
1964-03-02 17:00:00,62,28444.0,-15.995000000000001,8179.0,17,1482,TTB_staff_DTA_files
1964-03-02 18:00:00,62,28442.0,-15.991666666666667,8175.0,18,1483,TTB_staff_DTA_files
1964-03-02 19:00:00,62,28441.0,-15.991666666666667,8175.0,19,1484,TTB_staff_DTA_files
1964-03-02 20:00:00,62,28440.0,-15.993333333333334,8176.0,20,1485,TTB_staff_DTA_files
1964-03-02 21:00:00,62,28438.0,-15.99,8177.0,21,1486,TTB_staff_DTA_files
1964-03-02 22:00:00,62,28438.0,-15.988333333333333,8177.0,22,1487,TTB_staff_DTA_files
1964-03-02 23:00:00,62,28436.0,-15.99,8179.0,23,1488,TTB_staff_DTA_files
1964-03-03 00:00:00,63,28434.0,-15.991666666666667,8179.0,0,1489,TTB_staff_DTA_files
1964-03-03 01:00:00,63,28431.0,-15.993333333333334,8180.0,1,1490,TTB_staff_DTA_files
1964-03-03 02:00:00,63,28429.0,-15.998333333333333,8181.0,2,1491,TTB_staff_DTA_files
1964-03-03 03:00:00,63,28432.0,-16.0,8180.0,3,1492,TTB_staff_DTA_files
1964-03-03 04:00:00,63,28438.0,-16.0,8179.0,4,1493,TTB_staff_DTA_files
1964-03-03 05:00:00,63,28444.0,-15.996666666666666,8179.0,5,1494,TTB_staff_DTA_files
1964-03-03 06:00:00,63,28450.0,-16.00166666666667,8177.0,6,1495,TTB_staff_DTA_files
1964-03-03 07:00:00,63,28461.0,-16.005,8177.0,7,1496,TTB_staff_DTA_files
1964-03-03 08:00:00,63,28479.0,-15.979999999999999,8175.0,8,1497,TTB_staff_DTA_files
1964-03-03 09:00:00,63,28496.0,-15.958333333333334,8169.0,9,1498,TTB_staff_DTA_files
1964-03-03 10:00:00,63,28509.0,-15.948333333333332,8161.0,10,1499,TTB_staff_DTA_files
1964-03-03 11:00:00,63,28512.0,-15.966666666666667,8157.0,11,1500,TTB_staff_DTA_files
1964-03-03 12:00:00,63,28498.0,-16.003333333333334,8168.0,12,1501,TTB_staff_DTA_files
1964-03-03 13:00:00,63,28489.0,-16.018333333333334,8173.0,13,1502,TTB_staff_DTA_files
1964-03-03 14:00:00,63,28477.0,-16.016666666666666,8173.0,14,1503,TTB_staff_DTA_files
1964-03-03 15:00:00,63,28471.0,-16.015,8175.0,15,1504,TTB_staff_DTA_files
1964-03-03 16:00:00,63,28463.0,-16.008333333333333,8173.0,16,1505,TTB_staff_DTA_files
1964-03-03 17:00:00,63,28449.0,-16.003333333333334,8176.0,17,1506,TTB_staff_DTA_files
1964-03-03 18:00:00,63,28434.0,-15.995000000000001,8179.0,18,1507,TTB_staff_DTA_files
1964-03-03 19:00:00,63,28431.0,-15.985000000000001,8176.0,19,1508,TTB_staff_DTA_files
1964-03-03 20:00:00,63,28436.0,-15.985000000000001,8175.0,20,1509,TTB_staff_DTA_files
1964-03-03 21:00:00,63,28438.0,-15.985000000000001,8173.0,21,1510,TTB_staff_DTA_files
1964-03-03 22:00:00,63,28418.0,-15.993333333333334,8180.0,22,1511,TTB_staff_DTA_files
1964-03-03 23:00:00,63,28389.0,-15.996666666666666,8186.0,23,1512,TTB_staff_DTA_files
1964-03-04 00:00:00,64,28381.0,-15.991666666666667,8182.0,0,1513,TTB_staff_DTA_files
1964-03-04 01:00:00,64,28391.0,-16.00166666666667,8180.0,1,1514,TTB_staff_DTA_files
1964-03-04 02:00:00,64,28393.0,-16.003333333333334,8180.0,2,1515,TTB_staff_DTA_files
1964-03-04 03:00:00,64,28398.0,-16.01,8178.0,3,1516,TTB_staff_DTA_files
1964-03-04 04:00:00,64,28396.0,-15.996666666666666,8178.0,4,1517,TTB_staff_DTA_files
1964-03-04 05:00:00,64,28399.0,-16.00166666666667,8177.0,5,1518,TTB_staff_DTA_files
1964-03-04 06:00:00,64,28400.0,-15.833333333333334,nan,6,1519,TTB_staff_DTA_files
1964-03-04 07:00:00,64,28400.0,-15.833333333333334,nan,7,1520,TTB_staff_DTA_files
1964-03-04 08:00:00,64,28405.0,-16.008333333333333,8172.0,8,1521,TTB_staff_DTA_files
1964-03-04 09:00:00,64,28413.0,-16.013333333333332,8165.0,9,1522,TTB_staff_DTA_files
1964-03-04 10:00:00,64,28420.0,-16.003333333333334,8161.0,10,1523,TTB_staff_DTA_files
1964-03-04 11:00:00,64,28428.0,-16.013333333333332,8163.0,11,1524,TTB_staff_DTA_files
1964-03-04 12:00:00,64,28432.0,-16.03666666666667,8165.0,12,1525,TTB_staff_DTA_files
1964-03-04 13:00:00,64,28416.0,-16.056666666666665,8171.0,13,1526,TTB_staff_DTA_files
1964-03-04 14:00:00,64,28383.0,-16.061666666666667,8179.0,14,1527,TTB_staff_DTA_files
1964-03-04 15:00:00,64,28367.0,-16.048333333333332,8179.0,15,1528,TTB_staff_DTA_files
1964-03-04 16:00:00,64,28376.0,-16.041666666666668,8179.0,16,1529,TTB_staff_DTA_files
1964-03-04 17:00:00,64,28368.0,-16.026666666666667,8182.0,17,1530,TTB_staff_DTA_files
1964-03-04 18:00:00,64,28383.0,-16.02,8175.0,18,1531,TTB_staff_DTA_files
1964-03-04 19:00:00,64,28389.0,-16.006666666666668,8175.0,19,1532,TTB_staff_DTA_files
1964-03-04 20:00:00,64,28370.0,-16.015,8174.0,20,1533,TTB_staff_DTA_files
1964-03-04 21:00:00,64,28381.0,-16.008333333333333,8174.0,21,1534,TTB_staff_DTA_files
1964-03-04 22:00:00,64,28414.0,-16.00166666666667,8168.0,22,1535,TTB_staff_DTA_files
1964-03-04 23:00:00,64,28415.0,-16.0,8172.0,23,1536,TTB_staff_DTA_files
1964-03-05 00:00:00,65,28396.0,-16.00166666666667,8176.0,0,1537,TTB_staff_DTA_files
1964-03-05 01:00:00,65,28398.0,-16.003333333333334,8175.0,1,1538,TTB_staff_DTA_files
1964-03-05 02:00:00,65,28399.0,-16.005,8175.0,2,1539,TTB_staff_DTA_files
1964-03-05 03:00:00,65,28401.0,-16.005,8175.0,3,1540,TTB_staff_DTA_files
1964-03-05 04:00:00,65,28403.0,-16.013333333333332,8175.0,4,1541,TTB_staff_DTA_files
1964-03-05 05:00:00,65,28414.0,-16.008333333333333,8176.0,5,1542,TTB_staff_DTA_files
1964-03-05 06:00:00,65,28412.0,-16.008333333333333,8178.0,6,1543,TTB_staff_DTA_files
1964-03-05 07:00:00,65,28412.0,-16.008333333333333,8181.0,7,1544,TTB_staff_DTA_files
1964-03-05 08:00:00,65,28418.0,-16.005,8179.0,8,1545,TTB_staff_DTA_files
1964-03-05 09:00:00,65,28428.0,-15.998333333333333,8174.0,9,1546,TTB_staff_DTA_files
1964-03-05 10:00:00,65,28447.0,-16.006666666666668,8164.0,10,1547,TTB_staff_DTA_files
1964-03-05 11:00:00,65,28458.0,-16.011666666666667,8156.0,11,1548,TTB_staff_DTA_files
1964-03-05 12:00:00,65,28449.0,-16.041666666666668,8152.0,12,1549,TTB_staff_DTA_files
1964-03-05 13:00:00,65,28443.0,-16.05,8167.0,13,1550,TTB_staff_DTA_files
1964-03-05 14:00:00,65,28427.0,-16.021666666666665,8179.0,14,1551,TTB_staff_DTA_files
1964-03-05 15:00:00,65,28406.0,-16.011666666666667,8178.0,15,1552,TTB_staff_DTA_files
1964-03-05 16:00:00,65,28393.0,-16.02,8179.0,16,1553,TTB_staff_DTA_files
1964-03-05 17:00:00,65,28376.0,-16.021666666666665,8181.0,17,1554,TTB_staff_DTA_files
1964-03-05 18:00:00,65,28389.0,-16.01,8174.0,18,1555,TTB_staff_DTA_files
1964-03-05 19:00:00,65,28388.0,-16.016666666666666,8174.0,19,1556,TTB_staff_DTA_files
1964-03-05 20:00:00,65,28407.0,-16.01,8170.0,20,1557,TTB_staff_DTA_files
1964-03-05 21:00:00,65,28407.0,-16.003333333333334,8172.0,21,1558,TTB_staff_DTA_files
1964-03-05 22:00:00,65,28402.0,-16.003333333333334,8174.0,22,1559,TTB_staff_DTA_files
1964-03-05 23:00:00,65,28403.0,-16.003333333333334,8174.0,23,1560,TTB_staff_DTA_files
1964-03-06 00:00:00,66,28411.0,-16.003333333333334,8174.0,0,1561,TTB_staff_DTA_files
1964-03-06 01:00:00,66,28407.0,-16.006666666666668,8175.0,1,1562,TTB_staff_DTA_files
1964-03-06 02:00:00,66,28409.0,-16.006666666666668,8175.0,2,1563,TTB_staff_DTA_files
1964-03-06 03:00:00,66,28414.0,-16.006666666666668,8176.0,3,1564,TTB_staff_DTA_files
1964-03-06 04:00:00,66,28410.0,-16.006666666666668,8177.0,4,1565,TTB_staff_DTA_files
1964-03-06 05:00:00,66,28413.0,-16.00166666666667,8177.0,5,1566,TTB_staff_DTA_files
1964-03-06 06:00:00,66,28412.0,-16.005,8178.0,6,1567,TTB_staff_DTA_files
1964-03-06 07:00:00,66,28421.0,-16.01,8176.0,7,1568,TTB_staff_DTA_files
1964-03-06 08:00:00,66,28424.0,-16.00166666666667,8174.0,8,1569,TTB_staff_DTA_files
1964-03-06 09:00:00,66,28431.0,-15.988333333333333,8162.0,9,1570,TTB_staff_DTA_files
1964-03-06 10:00:00,66,28440.0,-15.996666666666666,8155.0,10,1571,TTB_staff_DTA_files
1964-03-06 11:00:00,66,28445.0,-16.016666666666666,8149.0,11,1572,TTB_staff_DTA_files
1964-03-06 12:00:00,66,28446.0,-16.038333333333334,8149.0,12,1573,TTB_staff_DTA_files
1964-03-06 13:00:00,66,28441.0,-16.045,8146.0,13,1574,TTB_staff_DTA_files
1964-03-06 14:00:00,66,28438.0,-16.041666666666668,8167.0,14,1575,TTB_staff_DTA_files
1964-03-06 15:00:00,66,28435.0,-16.031666666666666,8168.0,15,1576,TTB_staff_DTA_files
1964-03-06 16:00:00,66,28428.0,-16.03666666666667,8171.0,16,1577,TTB_staff_DTA_files
1964-03-06 17:00:00,66,28420.0,-16.026666666666667,8175.0,17,1578,TTB_staff_DTA_files
1964-03-06 18:00:00,66,28419.0,-16.011666666666667,8174.0,18,1579,TTB_staff_DTA_files
1964-03-06 19:00:00,66,28418.0,-16.005,8174.0,19,1580,TTB_staff_DTA_files
1964-03-06 20:00:00,66,28420.0,-16.003333333333334,8174.0,20,1581,TTB_staff_DTA_files
1964-03-06 21:00:00,66,28420.0,-16.00166666666667,8174.0,21,1582,TTB_staff_DTA_files
1964-03-06 22:00:00,66,28427.0,-15.993333333333334,8173.0,22,1583,TTB_staff_DTA_files
1964-03-06 23:00:00,66,28412.0,-15.996666666666666,8177.0,23,1584,TTB_staff_DTA_files
1964-03-07 00:00:00,67,28410.0,-16.00166666666667,8178.0,0,1585,TTB_staff_DTA_files
1964-03-07 01:00:00,67,28411.0,-16.00166666666667,8177.0,1,1586,TTB_staff_DTA_files
1964-03-07 02:00:00,67,28413.0,-16.0,8177.0,2,1587,TTB_staff_DTA_files
1964-03-07 03:00:00,67,28411.0,-16.00166666666667,8177.0,3,1588,TTB_staff_DTA_files
1964-03-07 04:00:00,67,28411.0,-16.00166666666667,8178.0,4,1589,TTB_staff_DTA_files
1964-03-07 05:00:00,67,28414.0,-15.998333333333333,8178.0,5,1590,TTB_staff_DTA_files
1964-03-07 06:00:00,67,28414.0,-16.003333333333334,8180.0,6,1591,TTB_staff_DTA_files
1964-03-07 07:00:00,67,28421.0,-16.005,8184.0,7,1592,TTB_staff_DTA_files
1964-03-07 08:00:00,67,28425.0,-15.986666666666668,8182.0,8,1593,TTB_staff_DTA_files
1964-03-07 09:00:00,67,28434.0,-15.978333333333333,8172.0,9,1594,TTB_staff_DTA_files
1964-03-07 10:00:00,67,28446.0,-15.986666666666668,8160.0,10,1595,TTB_staff_DTA_files
1964-03-07 11:00:00,67,28448.0,-15.995000000000001,8159.0,11,1596,TTB_staff_DTA_files
1964-03-07 12:00:00,67,28453.0,-16.01,8158.0,12,1597,TTB_staff_DTA_files
1964-03-07 13:00:00,67,28449.0,-16.02,8167.0,13,1598,TTB_staff_DTA_files
1964-03-07 14:00:00,67,28443.0,-16.013333333333332,8173.0,14,1599,TTB_staff_DTA_files
1964-03-07 15:00:00,67,28426.0,-16.01,8180.0,15,1600,TTB_staff_DTA_files
1964-03-07 16:00:00,67,28411.0,-16.023333333333333,8178.0,16,1601,TTB_staff_DTA_files
1964-03-07 17:00:00,67,28405.0,-16.026666666666667,8181.0,17,1602,TTB_staff_DTA_files
1964-03-07 18:00:00,67,28412.0,-16.018333333333334,8178.0,18,1603,TTB_staff_DTA_files
1964-03-07 19:00:00,67,28414.0,-16.018333333333334,8175.0,19,1604,TTB_staff_DTA_files
1964-03-07 20:00:00,67,28409.0,-16.02,8177.0,20,1605,TTB_staff_DTA_files
1964-03-07 21:00:00,67,28407.0,-16.01,8177.0,21,1606,TTB_staff_DTA_files
1964-03-07 22:00:00,67,28407.0,-16.008333333333333,8176.0,22,1607,TTB_staff_DTA_files
1964-03-07 23:00:00,67,28420.0,-15.998333333333333,8173.0,23,1608,TTB_staff_DTA_files
1964-03-08 00:00:00,68,28413.0,-16.0,8177.0,0,1609,TTB_staff_DTA_files
1964-03-08 01:00:00,68,28412.0,-16.0,8176.0,1,1610,TTB_staff_DTA_files
1964-03-08 02:00:00,68,28413.0,-15.998333333333333,8175.0,2,1611,TTB_staff_DTA_files
1964-03-08 03:00:00,68,28413.0,-16.0,8175.0,3,1612,TTB_staff_DTA_files
1964-03-08 04:00:00,68,28413.0,-15.996666666666666,8176.0,4,1613,TTB_staff_DTA_files
1964-03-08 05:00:00,68,28421.0,-16.0,8176.0,5,1614,TTB_staff_DTA_files
1964-03-08 06:00:00,68,28427.0,-16.0,8177.0,6,1615,TTB_staff_DTA_files
1964-03-08 07:00:00,68,28423.0,-16.00166666666667,8181.0,7,1616,TTB_staff_DTA_files
1964-03-08 08:00:00,68,28429.0,-15.985000000000001,8177.0,8,1617,TTB_staff_DTA_files
1964-03-08 09:00:00,68,28433.0,-15.961666666666668,8171.0,9,1618,TTB_staff_DTA_files
1964-03-08 10:00:00,68,28439.0,-15.956666666666667,8156.0,10,1619,TTB_staff_DTA_files
1964-03-08 11:00:00,68,28440.0,-15.971666666666666,8149.0,11,1620,TTB_staff_DTA_files
1964-03-08 12:00:00,68,28450.0,-15.995000000000001,8152.0,12,1621,TTB_staff_DTA_files
1964-03-08 13:00:00,68,28452.0,-15.998333333333333,8159.0,13,1622,TTB_staff_DTA_files
