index,Dates,DOY,Interval,UTC-3,H,D,Z,Data_source,DatesUTC0,New_DOY
1736,1964-03-13,73,8-9h,5,28450.0,-16.016666666666666,8161.0,TTB_staff_DTA_files,1964-03-13,73
1737,1964-03-13,73,9-10h,6,28467.0,-16.02,8151.0,TTB_staff_DTA_files,1964-03-13,73
1738,1964-03-13,73,10-11h,7,28478.0,-16.03666666666667,8146.0,TTB_staff_DTA_files,1964-03-13,73
1739,1964-03-13,73,11-12h,8,28481.0,-16.055,8142.0,TTB_staff_DTA_files,1964-03-13,73
1740,1964-03-13,73,12-13h,9,28478.0,-16.051666666666666,8145.0,TTB_staff_DTA_files,1964-03-13,73
1741,1964-03-13,73,13-14h,10,28470.0,-16.03666666666667,8154.0,TTB_staff_DTA_files,1964-03-13,73
1742,1964-03-13,73,14-15h,11,28457.0,-16.026666666666667,8160.0,TTB_staff_DTA_files,1964-03-13,73
1743,1964-03-13,73,15-16h,12,28444.0,-16.035,8161.0,TTB_staff_DTA_files,1964-03-13,73
1744,1964-03-13,73,16-17h,13,28437.0,-16.02,8167.0,TTB_staff_DTA_files,1964-03-13,73
1745,1964-03-13,73,17-18h,14,28428.0,-16.00166666666667,8170.0,TTB_staff_DTA_files,1964-03-13,73
1746,1964-03-13,73,18-19h,15,28423.0,-15.993333333333334,8169.0,TTB_staff_DTA_files,1964-03-13,73
1747,1964-03-13,73,19-20h,16,28426.0,-15.993333333333334,8168.0,TTB_staff_DTA_files,1964-03-13,73
1748,1964-03-13,73,20-21h,17,28425.0,-15.995,8169.0,TTB_staff_DTA_files,1964-03-13,73
1749,1964-03-13,73,21-22h,18,28426.0,-15.995,8170.0,TTB_staff_DTA_files,1964-03-13,73
1750,1964-03-13,73,22-23h,19,28428.0,-15.995,8168.0,TTB_staff_DTA_files,1964-03-13,73
1751,1964-03-13,73,23-24h,20,28428.0,-16.0,8170.0,TTB_staff_DTA_files,1964-03-13,73
1752,1964-03-14,74,0-1h,21,28424.0,-16.00166666666667,8172.0,TTB_staff_DTA_files,1964-03-13,73
1753,1964-03-14,74,1-2h,22,28422.0,-16.003333333333334,8172.0,TTB_staff_DTA_files,1964-03-13,73
1754,1964-03-14,74,2-3h,23,28427.0,-16.008333333333333,8171.0,TTB_staff_DTA_files,1964-03-13,73
1755,1964-03-14,74,3-4h,0,28430.0,-16.003333333333334,8171.0,TTB_staff_DTA_files,1964-03-14,74
1756,1964-03-14,74,4-5h,1,28431.0,-16.003333333333334,8171.0,TTB_staff_DTA_files,1964-03-14,74
1757,1964-03-14,74,5-6h,2,28434.0,-16.0,8172.0,TTB_staff_DTA_files,1964-03-14,74
1758,1964-03-14,74,6-7h,3,28436.0,-15.995,8171.0,TTB_staff_DTA_files,1964-03-14,74
1759,1964-03-14,74,7-8h,4,28440.0,-15.995,8168.0,TTB_staff_DTA_files,1964-03-14,74
1760,1964-03-14,74,8-9h,5,28452.0,-15.991666666666667,8159.0,TTB_staff_DTA_files,1964-03-14,74
1761,1964-03-14,74,9-10h,6,28470.0,-15.995,8149.0,TTB_staff_DTA_files,1964-03-14,74
1762,1964-03-14,74,10-11h,7,28480.0,-16.00166666666667,8143.0,TTB_staff_DTA_files,1964-03-14,74
1763,1964-03-14,74,11-12h,8,28479.0,-16.015,8144.0,TTB_staff_DTA_files,1964-03-14,74
1764,1964-03-14,74,12-13h,9,28463.0,-16.028333333333332,8159.0,TTB_staff_DTA_files,1964-03-14,74
1765,1964-03-14,74,13-14h,10,28448.0,-16.03666666666667,8168.0,TTB_staff_DTA_files,1964-03-14,74
1766,1964-03-14,74,14-15h,11,28435.0,-16.033333333333335,8175.0,TTB_staff_DTA_files,1964-03-14,74
1767,1964-03-14,74,15-16h,12,28422.0,-16.028333333333332,8179.0,TTB_staff_DTA_files,1964-03-14,74
1768,1964-03-14,74,16-17h,13,28412.0,-16.018333333333334,8181.0,TTB_staff_DTA_files,1964-03-14,74
1769,1964-03-14,74,17-18h,14,28397.0,-16.006666666666668,8178.0,TTB_staff_DTA_files,1964-03-14,74
1770,1964-03-14,74,18-19h,15,28411.0,-16.003333333333334,8170.0,TTB_staff_DTA_files,1964-03-14,74
1771,1964-03-14,74,19-20h,16,28419.0,-16.00166666666667,8168.0,TTB_staff_DTA_files,1964-03-14,74
1772,1964-03-14,74,20-21h,17,28421.0,-16.0,8169.0,TTB_staff_DTA_files,1964-03-14,74
1773,1964-03-14,74,21-22h,18,28422.0,-16.00166666666667,8169.0,TTB_staff_DTA_files,1964-03-14,74
1774,1964-03-14,74,22-23h,19,28419.0,-16.00166666666667,8171.0,TTB_staff_DTA_files,1964-03-14,74
1775,1964-03-14,74,23-24h,20,28426.0,-16.0,8170.0,TTB_staff_DTA_files,1964-03-14,74
1776,1964-03-15,75,0-1h,21,28424.0,-16.006666666666668,8171.0,TTB_staff_DTA_files,1964-03-14,74
1777,1964-03-15,75,1-2h,22,28422.0,-16.01,8172.0,TTB_staff_DTA_files,1964-03-14,74
1778,1964-03-15,75,2-3h,23,28426.0,-16.011666666666667,8171.0,TTB_staff_DTA_files,1964-03-14,74
1779,1964-03-15,75,3-4h,0,28429.0,-16.01,8170.0,TTB_staff_DTA_files,1964-03-15,75
1780,1964-03-15,75,4-5h,1,28429.0,-16.005,8171.0,TTB_staff_DTA_files,1964-03-15,75
1781,1964-03-15,75,5-6h,2,28428.0,-16.00166666666667,8172.0,TTB_staff_DTA_files,1964-03-15,75
1782,1964-03-15,75,6-7h,3,28434.0,-16.005,8168.0,TTB_staff_DTA_files,1964-03-15,75
1783,1964-03-15,75,7-8h,4,28446.0,-16.011666666666667,8165.0,TTB_staff_DTA_files,1964-03-15,75
1784,1964-03-15,75,8-9h,5,28464.0,-16.00166666666667,8156.0,TTB_staff_DTA_files,1964-03-15,75
1785,1964-03-15,75,9-10h,6,28484.0,-15.993333333333334,8143.0,TTB_staff_DTA_files,1964-03-15,75
1786,1964-03-15,75,10-11h,7,28497.0,-16.0,8134.0,TTB_staff_DTA_files,1964-03-15,75
1787,1964-03-15,75,11-12h,8,28499.0,-16.018333333333334,8135.0,TTB_staff_DTA_files,1964-03-15,75
1788,1964-03-15,75,12-13h,9,28483.0,-16.045,8150.0,TTB_staff_DTA_files,1964-03-15,75
1789,1964-03-15,75,13-14h,10,28473.0,-16.051666666666666,8164.0,TTB_staff_DTA_files,1964-03-15,75
1790,1964-03-15,75,14-15h,11,28455.0,-16.05,8173.0,TTB_staff_DTA_files,1964-03-15,75
1791,1964-03-15,75,15-16h,12,28435.0,-16.048333333333332,8178.0,TTB_staff_DTA_files,1964-03-15,75
1792,1964-03-15,75,16-17h,13,28426.0,-16.033333333333335,8178.0,TTB_staff_DTA_files,1964-03-15,75
1793,1964-03-15,75,17-18h,14,28429.0,-16.008333333333333,8170.0,TTB_staff_DTA_files,1964-03-15,75
1794,1964-03-15,75,18-19h,15,28427.0,-15.998333333333331,8167.0,TTB_staff_DTA_files,1964-03-15,75
1795,1964-03-15,75,19-20h,16,28426.0,-16.0,8167.0,TTB_staff_DTA_files,1964-03-15,75
1796,1964-03-15,75,20-21h,17,28421.0,-15.993333333333334,8169.0,TTB_staff_DTA_files,1964-03-15,75
1797,1964-03-15,75,21-22h,18,28422.0,-15.993333333333334,8169.0,TTB_staff_DTA_files,1964-03-15,75
1798,1964-03-15,75,22-23h,19,28416.0,-15.995,8171.0,TTB_staff_DTA_files,1964-03-15,75
1799,1964-03-15,75,23-24h,20,28422.0,-16.0,8170.0,TTB_staff_DTA_files,1964-03-15,75
1800,1964-03-16,76,0-1h,21,28428.0,-16.0,8170.0,TTB_staff_DTA_files,1964-03-15,75
1801,1964-03-16,76,1-2h,22,28425.0,-15.998333333333331,8171.0,TTB_staff_DTA_files,1964-03-15,75
1802,1964-03-16,76,2-3h,23,28425.0,-16.00166666666667,8171.0,TTB_staff_DTA_files,1964-03-15,75
1803,1964-03-16,76,3-4h,0,28426.0,-16.003333333333334,8171.0,TTB_staff_DTA_files,1964-03-16,76
1804,1964-03-16,76,4-5h,1,28430.0,-16.003333333333334,8171.0,TTB_staff_DTA_files,1964-03-16,76
1805,1964-03-16,76,5-6h,2,28430.0,-16.0,8172.0,TTB_staff_DTA_files,1964-03-16,76
1806,1964-03-16,76,6-7h,3,28435.0,-16.00166666666667,8170.0,TTB_staff_DTA_files,1964-03-16,76
1807,1964-03-16,76,7-8h,4,28444.0,-16.005,8168.0,TTB_staff_DTA_files,1964-03-16,76
1808,1964-03-16,76,8-9h,5,28461.0,-15.995,8160.0,TTB_staff_DTA_files,1964-03-16,76
1809,1964-03-16,76,9-10h,6,28475.0,-15.993333333333334,8144.0,TTB_staff_DTA_files,1964-03-16,76
1810,1964-03-16,76,10-11h,7,28482.0,-16.003333333333334,8138.0,TTB_staff_DTA_files,1964-03-16,76
1811,1964-03-16,76,11-12h,8,28489.0,-16.02,8100.0,TTB_staff_DTA_files,1964-03-16,76
1812,1964-03-16,76,12-13h,9,28492.0,-16.01,8137.0,TTB_staff_DTA_files,1964-03-16,76
1813,1964-03-16,76,13-14h,10,28490.0,-16.021666666666665,8145.0,TTB_staff_DTA_files,1964-03-16,76
1814,1964-03-16,76,14-15h,11,28483.0,-16.026666666666667,8156.0,TTB_staff_DTA_files,1964-03-16,76
1815,1964-03-16,76,15-16h,12,28471.0,-16.035,8160.0,TTB_staff_DTA_files,1964-03-16,76
1816,1964-03-16,76,16-17h,13,28466.0,-16.028333333333332,8167.0,TTB_staff_DTA_files,1964-03-16,76
1817,1964-03-16,76,17-18h,14,28457.0,-16.008333333333333,8171.0,TTB_staff_DTA_files,1964-03-16,76
1818,1964-03-16,76,18-19h,15,28447.0,-16.0,8168.0,TTB_staff_DTA_files,1964-03-16,76
1819,1964-03-16,76,19-20h,16,28442.0,-15.998333333333331,8167.0,TTB_staff_DTA_files,1964-03-16,76
1820,1964-03-16,76,20-21h,17,28441.0,-15.996666666666666,8167.0,TTB_staff_DTA_files,1964-03-16,76
1821,1964-03-16,76,21-22h,18,28440.0,-15.995,8167.0,TTB_staff_DTA_files,1964-03-16,76
1822,1964-03-16,76,22-23h,19,28439.0,-15.998333333333331,8168.0,TTB_staff_DTA_files,1964-03-16,76
1823,1964-03-16,76,23-24h,20,28425.0,-16.0,8170.0,TTB_staff_DTA_files,1964-03-16,76
1824,1964-03-17,77,0-1h,21,28431.0,-16.00166666666667,8167.0,TTB_staff_DTA_files,1964-03-16,76
1825,1964-03-17,77,1-2h,22,28435.0,-16.003333333333334,8167.0,TTB_staff_DTA_files,1964-03-16,76
1826,1964-03-17,77,2-3h,23,28430.0,-16.008333333333333,8169.0,TTB_staff_DTA_files,1964-03-16,76
1827,1964-03-17,77,3-4h,0,28429.0,-16.01,8169.0,TTB_staff_DTA_files,1964-03-17,77
1828,1964-03-17,77,4-5h,1,28430.0,-16.013333333333332,8169.0,TTB_staff_DTA_files,1964-03-17,77
1829,1964-03-17,77,5-6h,2,28435.0,-16.01,8168.0,TTB_staff_DTA_files,1964-03-17,77
1830,1964-03-17,77,6-7h,3,28435.0,-16.016666666666666,8168.0,TTB_staff_DTA_files,1964-03-17,77
1831,1964-03-17,77,7-8h,4,28436.0,-16.03666666666667,8174.0,TTB_staff_DTA_files,1964-03-17,77
1832,1964-03-17,77,8-9h,5,28450.0,-16.02,8171.0,TTB_staff_DTA_files,1964-03-17,77
1833,1964-03-17,77,9-10h,6,28468.0,-16.025,8162.0,TTB_staff_DTA_files,1964-03-17,77
1834,1964-03-17,77,10-11h,7,28479.0,-16.026666666666667,8152.0,TTB_staff_DTA_files,1964-03-17,77
1835,1964-03-17,77,11-12h,8,28483.0,-16.013333333333332,8156.0,TTB_staff_DTA_files,1964-03-17,77
1836,1964-03-17,77,12-13h,9,28474.0,-15.998333333333331,8154.0,TTB_staff_DTA_files,1964-03-17,77
1837,1964-03-17,77,13-14h,10,28460.0,-16.015,8152.0,TTB_staff_DTA_files,1964-03-17,77
1838,1964-03-17,77,14-15h,11,28447.0,-16.026666666666667,8160.0,TTB_staff_DTA_files,1964-03-17,77
1839,1964-03-17,77,15-16h,12,28439.0,-16.031666666666666,8164.0,TTB_staff_DTA_files,1964-03-17,77
1840,1964-03-17,77,16-17h,13,28436.0,-16.033333333333335,8169.0,TTB_staff_DTA_files,1964-03-17,77
1841,1964-03-17,77,17-18h,14,28434.0,-16.016666666666666,8169.0,TTB_staff_DTA_files,1964-03-17,77
1842,1964-03-17,77,18-19h,15,28432.0,-16.005,8166.0,TTB_staff_DTA_files,1964-03-17,77
1843,1964-03-17,77,19-20h,16,28431.0,-16.00166666666667,8165.0,TTB_staff_DTA_files,1964-03-17,77
1844,1964-03-17,77,20-21h,17,28429.0,-16.00166666666667,8166.0,TTB_staff_DTA_files,1964-03-17,77
1845,1964-03-17,77,21-22h,18,28428.0,-16.0,8166.0,TTB_staff_DTA_files,1964-03-17,77
1846,1964-03-17,77,22-23h,19,28426.0,-15.998333333333331,8166.0,TTB_staff_DTA_files,1964-03-17,77
1847,1964-03-17,77,23-24h,20,28427.0,-15.996666666666666,8166.0,TTB_staff_DTA_files,1964-03-17,77
1848,1964-03-18,78,0-1h,21,28427.0,-16.0,8167.0,TTB_staff_DTA_files,1964-03-17,77
1849,1964-03-18,78,1-2h,22,28428.0,-16.003333333333334,8167.0,TTB_staff_DTA_files,1964-03-17,77
1850,1964-03-18,78,2-3h,23,28430.0,-16.006666666666668,8167.0,TTB_staff_DTA_files,1964-03-17,77
1851,1964-03-18,78,3-4h,0,28429.0,-16.006666666666668,8167.0,TTB_staff_DTA_files,1964-03-18,78
1852,1964-03-18,78,4-5h,1,28430.0,-16.008333333333333,8167.0,TTB_staff_DTA_files,1964-03-18,78
1853,1964-03-18,78,5-6h,2,28428.0,-16.00166666666667,8169.0,TTB_staff_DTA_files,1964-03-18,78
1854,1964-03-18,78,6-7h,3,28427.0,-16.003333333333334,8168.0,TTB_staff_DTA_files,1964-03-18,78
1855,1964-03-18,78,7-8h,4,28428.0,-15.998333333333331,8168.0,TTB_staff_DTA_files,1964-03-18,78
1856,1964-03-18,78,8-9h,5,28437.0,-15.983333333333333,8160.0,TTB_staff_DTA_files,1964-03-18,78
1857,1964-03-18,78,9-10h,6,28451.0,-15.976666666666668,8146.0,TTB_staff_DTA_files,1964-03-18,78
1858,1964-03-18,78,10-11h,7,28463.0,-15.988333333333332,8133.0,TTB_staff_DTA_files,1964-03-18,78
1859,1964-03-18,78,11-12h,8,28469.0,-16.0,8126.0,TTB_staff_DTA_files,1964-03-18,78
1860,1964-03-18,78,12-13h,9,28473.0,-16.01,8121.0,TTB_staff_DTA_files,1964-03-18,78
1861,1964-03-18,78,13-14h,10,28466.0,-16.016666666666666,8129.0,TTB_staff_DTA_files,1964-03-18,78
1862,1964-03-18,78,14-15h,11,28456.0,-16.021666666666665,8138.0,TTB_staff_DTA_files,1964-03-18,78
1863,1964-03-18,78,15-16h,12,28450.0,-16.026666666666667,8153.0,TTB_staff_DTA_files,1964-03-18,78
1864,1964-03-18,78,16-17h,13,28443.0,-16.026666666666667,8162.0,TTB_staff_DTA_files,1964-03-18,78
1865,1964-03-18,78,17-18h,14,28441.0,-16.008333333333333,8165.0,TTB_staff_DTA_files,1964-03-18,78
1866,1964-03-18,78,18-19h,15,28441.0,-15.995,8163.0,TTB_staff_DTA_files,1964-03-18,78
1867,1964-03-18,78,19-20h,16,28439.0,-15.995,8162.0,TTB_staff_DTA_files,1964-03-18,78
1868,1964-03-18,78,20-21h,17,28437.0,-15.995,8164.0,TTB_staff_DTA_files,1964-03-18,78
1869,1964-03-18,78,21-22h,18,28434.0,-15.993333333333334,nan,TTB_staff_DTA_files,1964-03-18,78
1870,1964-03-18,78,22-23h,19,28431.0,-15.99,nan,TTB_staff_DTA_files,1964-03-18,78
1871,1964-03-18,78,23-24h,20,28430.0,-15.99,nan,TTB_staff_DTA_files,1964-03-18,78
1872,1964-03-19,79,0-1h,21,nan,-15.993333333333334,nan,TTB_staff_DTA_files,1964-03-18,78
1873,1964-03-19,79,1-2h,22,nan,-15.995,nan,TTB_staff_DTA_files,1964-03-18,78
1874,1964-03-19,79,2-3h,23,nan,-16.003333333333334,nan,TTB_staff_DTA_files,1964-03-18,78
1875,1964-03-19,79,3-4h,0,nan,-16.008333333333333,nan,TTB_staff_DTA_files,1964-03-19,79
1876,1964-03-19,79,4-5h,1,nan,-16.008333333333333,nan,TTB_staff_DTA_files,1964-03-19,79
1877,1964-03-19,79,5-6h,2,nan,-15.998333333333331,nan,TTB_staff_DTA_files,1964-03-19,79
1878,1964-03-19,79,6-7h,3,nan,-15.995,nan,TTB_staff_DTA_files,1964-03-19,79
1879,1964-03-19,79,7-8h,4,nan,-15.985,nan,TTB_staff_DTA_files,1964-03-19,79
1880,1964-03-19,79,8-9h,5,nan,-15.966666666666669,nan,TTB_staff_DTA_files,1964-03-19,79
1881,1964-03-19,79,9-10h,6,nan,-15.833333333333334,nan,TTB_staff_DTA_files,1964-03-19,79
1882,1964-03-19,79,10-11h,7,nan,-15.833333333333334,nan,TTB_staff_DTA_files,1964-03-19,79
1883,1964-03-19,79,11-12h,8,nan,-15.833333333333334,nan,TTB_staff_DTA_files,1964-03-19,79
1884,1964-03-19,79,12-13h,9,nan,-15.833333333333334,nan,TTB_staff_DTA_files,1964-03-19,79
1885,1964-03-19,79,13-14h,10,nan,-15.833333333333334,nan,TTB_staff_DTA_files,1964-03-19,79
1886,1964-03-19,79,14-15h,11,nan,-15.833333333333334,nan,TTB_staff_DTA_files,1964-03-19,79
1887,1964-03-19,79,15-16h,12,28461.0,-16.018333333333334,8158.0,TTB_staff_DTA_files,1964-03-19,79
1888,1964-03-19,79,16-17h,13,28450.0,-16.013333333333332,8167.0,TTB_staff_DTA_files,1964-03-19,79
1889,1964-03-19,79,17-18h,14,28444.0,-15.998333333333331,8167.0,TTB_staff_DTA_files,1964-03-19,79
1890,1964-03-19,79,18-19h,15,28441.0,-15.99,8165.0,TTB_staff_DTA_files,1964-03-19,79
1891,1964-03-19,79,19-20h,16,28444.0,-15.993333333333334,8161.0,TTB_staff_DTA_files,1964-03-19,79
1892,1964-03-19,79,20-21h,17,28443.0,-15.995,8162.0,TTB_staff_DTA_files,1964-03-19,79
1893,1964-03-19,79,21-22h,18,28442.0,-15.995,8163.0,TTB_staff_DTA_files,1964-03-19,79
1894,1964-03-19,79,22-23h,19,28438.0,-15.995,8165.0,TTB_staff_DTA_files,1964-03-19,79
1895,1964-03-19,79,23-24h,20,28440.0,-15.993333333333334,8164.0,TTB_staff_DTA_files,1964-03-19,79
1896,1964-03-20,80,0-1h,21,28439.0,-15.995,8165.0,TTB_staff_DTA_files,1964-03-19,79
1897,1964-03-20,80,1-2h,22,28434.0,-15.998333333333331,8166.0,TTB_staff_DTA_files,1964-03-19,79
1898,1964-03-20,80,2-3h,23,28437.0,-15.996666666666666,8166.0,TTB_staff_DTA_files,1964-03-19,79
1899,1964-03-20,80,3-4h,0,28436.0,-15.993333333333334,8166.0,TTB_staff_DTA_files,1964-03-20,80
1900,1964-03-20,80,4-5h,1,28440.0,-15.996666666666666,8165.0,TTB_staff_DTA_files,1964-03-20,80
1901,1964-03-20,80,5-6h,2,28448.0,-15.988333333333332,8165.0,TTB_staff_DTA_files,1964-03-20,80
1902,1964-03-20,80,6-7h,3,28451.0,-15.983333333333333,8164.0,TTB_staff_DTA_files,1964-03-20,80
1903,1964-03-20,80,7-8h,4,28453.0,-15.983333333333333,8163.0,TTB_staff_DTA_files,1964-03-20,80
1904,1964-03-20,80,8-9h,5,28463.0,-15.98,8154.0,TTB_staff_DTA_files,1964-03-20,80
1905,1964-03-20,80,9-10h,6,28474.0,-15.991666666666667,8140.0,TTB_staff_DTA_files,1964-03-20,80
1906,1964-03-20,80,10-11h,7,28490.0,-16.008333333333333,8127.0,TTB_staff_DTA_files,1964-03-20,80
1907,1964-03-20,80,11-12h,8,28495.0,-16.023333333333333,8127.0,TTB_staff_DTA_files,1964-03-20,80
1908,1964-03-20,80,12-13h,9,28492.0,-16.043333333333333,8136.0,TTB_staff_DTA_files,1964-03-20,80
1909,1964-03-20,80,13-14h,10,28477.0,-16.051666666666666,8153.0,TTB_staff_DTA_files,1964-03-20,80
1910,1964-03-20,80,14-15h,11,28465.0,-16.051666666666666,8164.0,TTB_staff_DTA_files,1964-03-20,80
1911,1964-03-20,80,15-16h,12,28455.0,-16.043333333333333,8171.0,TTB_staff_DTA_files,1964-03-20,80
1912,1964-03-20,80,16-17h,13,28430.0,-16.035,8173.0,TTB_staff_DTA_files,1964-03-20,80
1913,1964-03-20,80,17-18h,14,28437.0,-16.016666666666666,8164.0,TTB_staff_DTA_files,1964-03-20,80
1914,1964-03-20,80,18-19h,15,28440.0,-16.006666666666668,8161.0,TTB_staff_DTA_files,1964-03-20,80
1915,1964-03-20,80,19-20h,16,28442.0,-16.0,8162.0,TTB_staff_DTA_files,1964-03-20,80
1916,1964-03-20,80,20-21h,17,28434.0,-16.0,8165.0,TTB_staff_DTA_files,1964-03-20,80
1917,1964-03-20,80,21-22h,18,28424.0,-15.996666666666666,8166.0,TTB_staff_DTA_files,1964-03-20,80
1918,1964-03-20,80,22-23h,19,28425.0,-15.993333333333334,8165.0,TTB_staff_DTA_files,1964-03-20,80
1919,1964-03-20,80,23-24h,20,28414.0,-15.993333333333334,8168.0,TTB_staff_DTA_files,1964-03-20,80
1920,1964-03-21,81,0-1h,21,28408.0,-15.995,8167.0,TTB_staff_DTA_files,1964-03-20,80
1921,1964-03-21,81,1-2h,22,28409.0,-15.996666666666666,8167.0,TTB_staff_DTA_files,1964-03-20,80
1922,1964-03-21,81,2-3h,23,28414.0,-15.995,8165.0,TTB_staff_DTA_files,1964-03-20,80
1923,1964-03-21,81,3-4h,0,28417.0,-15.995,8165.0,TTB_staff_DTA_files,1964-03-21,81
1924,1964-03-21,81,4-5h,1,28420.0,-15.996666666666666,8165.0,TTB_staff_DTA_files,1964-03-21,81
1925,1964-03-21,81,5-6h,2,28422.0,-15.995,8167.0,TTB_staff_DTA_files,1964-03-21,81
1926,1964-03-21,81,6-7h,3,28424.0,-15.998333333333331,8166.0,TTB_staff_DTA_files,1964-03-21,81
1927,1964-03-21,81,7-8h,4,28428.0,-16.003333333333334,8164.0,TTB_staff_DTA_files,1964-03-21,81
1928,1964-03-21,81,8-9h,5,28444.0,-15.996666666666666,8156.0,TTB_staff_DTA_files,1964-03-21,81
1929,1964-03-21,81,9-10h,6,28460.0,-15.996666666666666,8150.0,TTB_staff_DTA_files,1964-03-21,81
1930,1964-03-21,81,10-11h,7,28471.0,-16.006666666666668,8138.0,TTB_staff_DTA_files,1964-03-21,81
1931,1964-03-21,81,11-12h,8,28479.0,-16.013333333333332,8137.0,TTB_staff_DTA_files,1964-03-21,81
1932,1964-03-21,81,12-13h,9,28478.0,-16.021666666666665,8143.0,TTB_staff_DTA_files,1964-03-21,81
1933,1964-03-21,81,13-14h,10,28467.0,-16.013333333333332,8153.0,TTB_staff_DTA_files,1964-03-21,81
1934,1964-03-21,81,14-15h,11,28469.0,-16.011666666666667,8154.0,TTB_staff_DTA_files,1964-03-21,81
1935,1964-03-21,81,15-16h,12,28468.0,-16.023333333333333,8153.0,TTB_staff_DTA_files,1964-03-21,81
1936,1964-03-21,81,16-17h,13,28453.0,-16.04,8161.0,TTB_staff_DTA_files,1964-03-21,81
1937,1964-03-21,81,17-18h,14,28440.0,-16.023333333333333,8165.0,TTB_staff_DTA_files,1964-03-21,81
1938,1964-03-21,81,18-19h,15,28434.0,-16.011666666666667,8165.0,TTB_staff_DTA_files,1964-03-21,81
1939,1964-03-21,81,19-20h,16,28424.0,-16.0,8165.0,TTB_staff_DTA_files,1964-03-21,81
1940,1964-03-21,81,20-21h,17,28425.0,-15.995,8163.0,TTB_staff_DTA_files,1964-03-21,81
1941,1964-03-21,81,21-22h,18,28429.0,-15.995,8161.0,TTB_staff_DTA_files,1964-03-21,81
1942,1964-03-21,81,22-23h,19,28427.0,-16.00166666666667,8162.0,TTB_staff_DTA_files,1964-03-21,81
1943,1964-03-21,81,23-24h,20,28426.0,-16.005,8163.0,TTB_staff_DTA_files,1964-03-21,81
1944,1964-03-22,82,0-1h,21,28427.0,-16.006666666666668,8163.0,TTB_staff_DTA_files,1964-03-21,81
1945,1964-03-22,82,1-2h,22,28429.0,-16.005,8163.0,TTB_staff_DTA_files,1964-03-21,81
1946,1964-03-22,82,2-3h,23,28429.0,-16.008333333333333,8164.0,TTB_staff_DTA_files,1964-03-21,81
1947,1964-03-22,82,3-4h,0,28429.0,-16.01,8164.0,TTB_staff_DTA_files,1964-03-22,82
1948,1964-03-22,82,4-5h,1,28436.0,-16.00166666666667,8163.0,TTB_staff_DTA_files,1964-03-22,82
1949,1964-03-22,82,5-6h,2,28437.0,-15.998333333333331,8164.0,TTB_staff_DTA_files,1964-03-22,82
1950,1964-03-22,82,6-7h,3,28437.0,-16.015,8165.0,TTB_staff_DTA_files,1964-03-22,82
1951,1964-03-22,82,7-8h,4,28448.0,-16.02,8170.0,TTB_staff_DTA_files,1964-03-22,82
1952,1964-03-22,82,8-9h,5,28458.0,-16.018333333333334,8170.0,TTB_staff_DTA_files,1964-03-22,82
1953,1964-03-22,82,9-10h,6,28475.0,-16.005,8157.0,TTB_staff_DTA_files,1964-03-22,82
1954,1964-03-22,82,10-11h,7,28487.0,-16.003333333333334,8149.0,TTB_staff_DTA_files,1964-03-22,82
1955,1964-03-22,82,11-12h,8,28472.0,-16.015,8150.0,TTB_staff_DTA_files,1964-03-22,82
1956,1964-03-22,82,12-13h,9,28454.0,-16.008333333333333,8162.0,TTB_staff_DTA_files,1964-03-22,82
1957,1964-03-22,82,13-14h,10,28453.0,-16.0,8158.0,TTB_staff_DTA_files,1964-03-22,82
1958,1964-03-22,82,14-15h,11,28446.0,-16.011666666666667,8160.0,TTB_staff_DTA_files,1964-03-22,82
1959,1964-03-22,82,15-16h,12,28426.0,-16.023333333333333,8163.0,TTB_staff_DTA_files,1964-03-22,82
1960,1964-03-22,82,16-17h,13,28393.0,-16.041666666666668,8171.0,TTB_staff_DTA_files,1964-03-22,82
1961,1964-03-22,82,17-18h,14,28378.0,-16.035,8172.0,TTB_staff_DTA_files,1964-03-22,82
1962,1964-03-22,82,18-19h,15,28386.0,-16.026666666666667,8169.0,TTB_staff_DTA_files,1964-03-22,82
1963,1964-03-22,82,19-20h,16,28376.0,-16.013333333333332,8169.0,TTB_staff_DTA_files,1964-03-22,82
1964,1964-03-22,82,20-21h,17,28396.0,-16.018333333333334,8165.0,TTB_staff_DTA_files,1964-03-22,82
1965,1964-03-22,82,21-22h,18,28396.0,-16.01,8166.0,TTB_staff_DTA_files,1964-03-22,82
1966,1964-03-22,82,22-23h,19,28402.0,-16.01,8164.0,TTB_staff_DTA_files,1964-03-22,82
1967,1964-03-22,82,23-24h,20,28406.0,-16.011666666666667,8164.0,TTB_staff_DTA_files,1964-03-22,82
1968,1964-03-23,83,0-1h,21,28418.0,-16.008333333333333,8161.0,TTB_staff_DTA_files,1964-03-22,82
1969,1964-03-23,83,1-2h,22,28439.0,-16.018333333333334,8159.0,TTB_staff_DTA_files,1964-03-22,82
1970,1964-03-23,83,2-3h,23,28425.0,-16.011666666666667,8165.0,TTB_staff_DTA_files,1964-03-22,82
1971,1964-03-23,83,3-4h,0,28423.0,-16.01,8164.0,TTB_staff_DTA_files,1964-03-23,83
1972,1964-03-23,83,4-5h,1,28422.0,-16.008333333333333,8165.0,TTB_staff_DTA_files,1964-03-23,83
1973,1964-03-23,83,5-6h,2,28421.0,-16.006666666666668,8166.0,TTB_staff_DTA_files,1964-03-23,83
1974,1964-03-23,83,6-7h,3,28425.0,-16.016666666666666,8164.0,TTB_staff_DTA_files,1964-03-23,83
