Dates,DOY,Interval,UTC-3,H,D,Z,Data_source
1964-01-13,13,7-8h,4,28449.0,-15.998333333333333,8191.0,TTB_staff_DTA_files
1964-01-13,13,8-9h,5,28458.0,-15.988333333333333,8187.0,TTB_staff_DTA_files
1964-01-13,13,9-10h,6,28462.0,-15.979999999999999,8179.0,TTB_staff_DTA_files
1964-01-13,13,10-11h,7,28462.0,-15.975,8180.0,TTB_staff_DTA_files
1964-01-13,13,11-12h,8,28451.0,-15.961666666666668,8190.0,TTB_staff_DTA_files
1964-01-13,13,12-13h,9,28441.0,-15.965,8198.0,TTB_staff_DTA_files
1964-01-13,13,13-14h,10,28435.0,-15.993333333333334,8201.0,TTB_staff_DTA_files
1964-01-13,13,14-15h,11,28434.0,-16.003333333333334,8204.0,TTB_staff_DTA_files
1964-01-13,13,15-16h,12,28433.0,-15.979999999999999,8209.0,TTB_staff_DTA_files
1964-01-13,13,16-17h,13,28433.0,-15.955,8202.0,TTB_staff_DTA_files
1964-01-13,13,17-18h,14,28435.0,-15.965,8197.0,TTB_staff_DTA_files
1964-01-13,13,18-19h,15,28430.0,-15.975,8197.0,TTB_staff_DTA_files
1964-01-13,13,19-20h,16,28428.0,-15.973333333333333,8200.0,TTB_staff_DTA_files
1964-01-13,13,20-21h,17,28427.0,-15.973333333333333,8201.0,TTB_staff_DTA_files
1964-01-13,13,21-22h,18,28428.0,-15.971666666666666,8201.0,TTB_staff_DTA_files
1964-01-13,13,22-23h,19,28427.0,-15.975,8201.0,TTB_staff_DTA_files
1964-01-13,13,23-24h,20,28427.0,-15.978333333333333,8201.0,TTB_staff_DTA_files
1964-01-14,14,0-1h,21,28426.0,-15.979999999999999,8201.0,TTB_staff_DTA_files
1964-01-14,14,1-2h,22,28426.0,-15.978333333333333,8201.0,TTB_staff_DTA_files
1964-01-14,14,2-3h,23,28427.0,-15.979999999999999,8201.0,TTB_staff_DTA_files
1964-01-14,14,3-4h,0,28430.0,-15.983333333333333,8201.0,TTB_staff_DTA_files
1964-01-14,14,4-5h,1,28431.0,-15.981666666666666,8202.0,TTB_staff_DTA_files
1964-01-14,14,5-6h,2,28433.0,-15.979999999999999,8202.0,TTB_staff_DTA_files
1964-01-14,14,6-7h,3,28435.0,-15.981666666666666,8198.0,TTB_staff_DTA_files
1964-01-14,14,7-8h,4,28444.0,-15.979999999999999,8198.0,TTB_staff_DTA_files
1964-01-14,14,8-9h,5,28455.0,-15.953333333333335,8194.0,TTB_staff_DTA_files
1964-01-14,14,9-10h,6,28465.0,-15.931666666666667,8182.0,TTB_staff_DTA_files
1964-01-14,14,10-11h,7,28473.0,-15.928333333333335,8169.0,TTB_staff_DTA_files
1964-01-14,14,11-12h,8,28473.0,-15.96,8167.0,TTB_staff_DTA_files
1964-01-14,14,12-13h,9,28462.0,-15.983333333333333,8179.0,TTB_staff_DTA_files
1964-01-14,14,13-14h,10,28453.0,-16.005,8188.0,TTB_staff_DTA_files
1964-01-14,14,14-15h,11,28445.0,-16.013333333333332,8195.0,TTB_staff_DTA_files
1964-01-14,14,15-16h,12,28439.0,-16.00166666666667,8201.0,TTB_staff_DTA_files
1964-01-14,14,16-17h,13,28435.0,-15.985000000000001,8198.0,TTB_staff_DTA_files
1964-01-14,14,17-18h,14,28434.0,-15.978333333333333,8197.0,TTB_staff_DTA_files
1964-01-14,14,18-19h,15,28434.0,-15.975,8197.0,TTB_staff_DTA_files
1964-01-14,14,19-20h,16,28433.0,-15.973333333333333,8198.0,TTB_staff_DTA_files
1964-01-14,14,20-21h,17,28433.0,-15.971666666666666,8197.0,TTB_staff_DTA_files
1964-01-14,14,21-22h,18,28433.0,-15.971666666666666,8198.0,TTB_staff_DTA_files
1964-01-14,14,22-23h,19,28432.0,-15.973333333333333,8197.0,TTB_staff_DTA_files
1964-01-14,14,23-24h,20,28431.0,-15.975,8198.0,TTB_staff_DTA_files
1964-01-15,15,0-1h,21,28430.0,-15.978333333333333,8199.0,TTB_staff_DTA_files
1964-01-15,15,1-2h,22,28432.0,-15.978333333333333,8199.0,TTB_staff_DTA_files
1964-01-15,15,2-3h,23,28433.0,-15.979999999999999,8199.0,TTB_staff_DTA_files
1964-01-15,15,3-4h,0,28435.0,-15.981666666666666,8199.0,TTB_staff_DTA_files
1964-01-15,15,4-5h,1,28436.0,-15.981666666666666,8200.0,TTB_staff_DTA_files
1964-01-15,15,5-6h,2,28438.0,-15.979999999999999,8200.0,TTB_staff_DTA_files
1964-01-15,15,6-7h,3,28446.0,-15.995000000000001,8195.0,TTB_staff_DTA_files
1964-01-15,15,7-8h,4,28462.0,-16.00166666666667,8195.0,TTB_staff_DTA_files
1964-01-15,15,8-9h,5,28473.0,-15.979999999999999,8195.0,TTB_staff_DTA_files
1964-01-15,15,9-10h,6,28484.0,-15.96,8190.0,TTB_staff_DTA_files
1964-01-15,15,10-11h,7,28484.0,-15.961666666666668,8187.0,TTB_staff_DTA_files
1964-01-15,15,11-12h,8,28483.0,-15.986666666666668,8180.0,TTB_staff_DTA_files
1964-01-15,15,12-13h,9,28476.0,-16.013333333333332,8189.0,TTB_staff_DTA_files
1964-01-15,15,13-14h,10,28461.0,-16.028333333333332,8199.0,TTB_staff_DTA_files
1964-01-15,15,14-15h,11,28446.0,-16.013333333333332,8206.0,TTB_staff_DTA_files
1964-01-15,15,15-16h,12,28438.0,-15.995000000000001,8207.0,TTB_staff_DTA_files
1964-01-15,15,16-17h,13,28438.0,-15.97,8203.0,TTB_staff_DTA_files
1964-01-15,15,17-18h,14,28442.0,-15.96,8198.0,TTB_staff_DTA_files
1964-01-15,15,18-19h,15,28442.0,-15.96,8198.0,TTB_staff_DTA_files
1964-01-15,15,19-20h,16,28442.0,-15.956666666666667,8198.0,TTB_staff_DTA_files
1964-01-15,15,20-21h,17,28440.0,-15.948333333333332,8198.0,TTB_staff_DTA_files
1964-01-15,15,21-22h,18,28443.0,-15.948333333333332,8198.0,TTB_staff_DTA_files
1964-01-15,15,22-23h,19,28451.0,-15.946666666666665,8195.0,TTB_staff_DTA_files
1964-01-15,15,23-24h,20,28443.0,-15.953333333333335,8198.0,TTB_staff_DTA_files
1964-01-16,16,0-1h,21,28447.0,-15.96,8196.0,TTB_staff_DTA_files
1964-01-16,16,1-2h,22,28451.0,-15.971666666666666,8195.0,TTB_staff_DTA_files
1964-01-16,16,2-3h,23,28451.0,-15.993333333333334,8198.0,TTB_staff_DTA_files
1964-01-16,16,3-4h,0,28436.0,-15.993333333333334,8202.0,TTB_staff_DTA_files
1964-01-16,16,4-5h,1,28432.0,-15.981666666666666,8202.0,TTB_staff_DTA_files
1964-01-16,16,5-6h,2,28438.0,-15.991666666666667,8202.0,TTB_staff_DTA_files
1964-01-16,16,6-7h,3,28440.0,-16.00166666666667,8202.0,TTB_staff_DTA_files
1964-01-16,16,7-8h,4,28454.0,-16.00166666666667,8202.0,TTB_staff_DTA_files
1964-01-16,16,8-9h,5,28449.0,-15.995000000000001,8206.0,TTB_staff_DTA_files
1964-01-16,16,9-10h,6,28440.0,-15.963333333333333,8206.0,TTB_staff_DTA_files
1964-01-16,16,10-11h,7,28440.0,-15.943333333333333,8191.0,TTB_staff_DTA_files
1964-01-16,16,11-12h,8,28447.0,-15.926666666666668,8173.0,TTB_staff_DTA_files
1964-01-16,16,12-13h,9,28424.0,-15.951666666666666,8176.0,TTB_staff_DTA_files
1964-01-16,16,13-14h,10,28398.0,-16.0,8191.0,TTB_staff_DTA_files
1964-01-16,16,14-15h,11,28403.0,-16.026666666666667,8198.0,TTB_staff_DTA_files
1964-01-16,16,15-16h,12,28398.0,-16.023333333333333,8209.0,TTB_staff_DTA_files
1964-01-16,16,16-17h,13,28398.0,-16.005,8206.0,TTB_staff_DTA_files
1964-01-16,16,17-18h,14,28396.0,-15.998333333333333,8202.0,TTB_staff_DTA_files
1964-01-16,16,18-19h,15,28399.0,-15.988333333333333,8202.0,TTB_staff_DTA_files
1964-01-16,16,19-20h,16,28399.0,-15.978333333333333,8201.0,TTB_staff_DTA_files
1964-01-16,16,20-21h,17,28407.0,-15.978333333333333,8199.0,TTB_staff_DTA_files
1964-01-16,16,21-22h,18,28403.0,-15.97,8199.0,TTB_staff_DTA_files
1964-01-16,16,22-23h,19,28397.0,-15.971666666666666,8201.0,TTB_staff_DTA_files
1964-01-16,16,23-24h,20,28409.0,-15.978333333333333,8198.0,TTB_staff_DTA_files
1964-01-17,17,0-1h,21,28419.0,-15.985000000000001,8199.0,TTB_staff_DTA_files
1964-01-17,17,1-2h,22,28417.0,-15.99,8200.0,TTB_staff_DTA_files
1964-01-17,17,2-3h,23,28420.0,-15.993333333333334,8200.0,TTB_staff_DTA_files
1964-01-17,17,3-4h,0,28418.0,-15.996666666666666,8201.0,TTB_staff_DTA_files
1964-01-17,17,4-5h,1,28425.0,-16.008333333333333,8201.0,TTB_staff_DTA_files
1964-01-17,17,5-6h,2,28420.0,-15.996666666666666,8206.0,TTB_staff_DTA_files
1964-01-17,17,6-7h,3,28420.0,-15.991666666666667,8204.0,TTB_staff_DTA_files
1964-01-17,17,7-8h,4,28429.0,-15.995000000000001,8209.0,TTB_staff_DTA_files
1964-01-17,17,8-9h,5,28423.0,-15.971666666666666,8213.0,TTB_staff_DTA_files
1964-01-17,17,9-10h,6,28433.0,-15.953333333333335,8204.0,TTB_staff_DTA_files
1964-01-17,17,10-11h,7,28440.0,-15.93,8198.0,TTB_staff_DTA_files
1964-01-17,17,11-12h,8,28441.0,-15.91,8184.0,TTB_staff_DTA_files
1964-01-17,17,12-13h,9,28451.0,-15.978333333333333,8169.0,TTB_staff_DTA_files
1964-01-17,17,13-14h,10,28455.0,-16.023333333333333,8186.0,TTB_staff_DTA_files
1964-01-17,17,14-15h,11,28439.0,-16.005,8196.0,TTB_staff_DTA_files
1964-01-17,17,15-16h,12,28424.0,-15.991666666666667,8204.0,TTB_staff_DTA_files
1964-01-17,17,16-17h,13,28417.0,-15.968333333333334,8205.0,TTB_staff_DTA_files
1964-01-17,17,17-18h,14,28417.0,-15.963333333333333,8201.0,TTB_staff_DTA_files
1964-01-17,17,18-19h,15,28423.0,-15.968333333333334,8198.0,TTB_staff_DTA_files
1964-01-17,17,19-20h,16,28420.0,-15.97,8201.0,TTB_staff_DTA_files
1964-01-17,17,20-21h,17,28418.0,-15.97,8203.0,TTB_staff_DTA_files
1964-01-17,17,21-22h,18,28416.0,-15.97,8203.0,TTB_staff_DTA_files
1964-01-17,17,22-23h,19,28415.0,-15.975,8203.0,TTB_staff_DTA_files
1964-01-17,17,23-24h,20,28419.0,-15.979999999999999,8203.0,TTB_staff_DTA_files
1964-01-18,18,0-1h,21,28412.0,-15.988333333333333,8205.0,TTB_staff_DTA_files
1964-01-18,18,1-2h,22,28408.0,-15.993333333333334,8204.0,TTB_staff_DTA_files
1964-01-18,18,2-3h,23,28416.0,-16.0,8204.0,TTB_staff_DTA_files
1964-01-18,18,3-4h,0,28419.0,-15.996666666666666,8204.0,TTB_staff_DTA_files
1964-01-18,18,4-5h,1,28422.0,-15.996666666666666,8203.0,TTB_staff_DTA_files
1964-01-18,18,5-6h,2,28426.0,-15.995000000000001,8203.0,TTB_staff_DTA_files
1964-01-18,18,6-7h,3,28431.0,-15.983333333333333,8202.0,TTB_staff_DTA_files
1964-01-18,18,7-8h,4,28435.0,-15.978333333333333,8199.0,TTB_staff_DTA_files
1964-01-18,18,8-9h,5,28447.0,-15.96,8194.0,TTB_staff_DTA_files
1964-01-18,18,9-10h,6,28462.0,-15.955,8183.0,TTB_staff_DTA_files
1964-01-18,18,10-11h,7,28465.0,-15.965,8173.0,TTB_staff_DTA_files
1964-01-18,18,11-12h,8,28466.0,-15.97,8172.0,TTB_staff_DTA_files
1964-01-18,18,12-13h,9,28463.0,-15.983333333333333,8180.0,TTB_staff_DTA_files
1964-01-18,18,13-14h,10,28458.0,-16.0,8184.0,TTB_staff_DTA_files
1964-01-18,18,14-15h,11,28439.0,-16.013333333333332,8195.0,TTB_staff_DTA_files
1964-01-18,18,15-16h,12,28423.0,-16.00166666666667,8205.0,TTB_staff_DTA_files
1964-01-18,18,16-17h,13,28422.0,-15.985000000000001,8202.0,TTB_staff_DTA_files
1964-01-18,18,17-18h,14,28422.0,-15.973333333333333,8199.0,TTB_staff_DTA_files
1964-01-18,18,18-19h,15,28422.0,-15.978333333333333,8199.0,TTB_staff_DTA_files
1964-01-18,18,19-20h,16,28420.0,-15.973333333333333,8199.0,TTB_staff_DTA_files
1964-01-18,18,20-21h,17,28421.0,-15.975,8198.0,TTB_staff_DTA_files
1964-01-18,18,21-22h,18,28422.0,-15.975,8198.0,TTB_staff_DTA_files
1964-01-18,18,22-23h,19,28421.0,-15.978333333333333,8198.0,TTB_staff_DTA_files
1964-01-18,18,23-24h,20,28421.0,-15.979999999999999,8198.0,TTB_staff_DTA_files
1964-01-19,19,0-1h,21,28422.0,-15.986666666666668,8200.0,TTB_staff_DTA_files
1964-01-19,19,1-2h,22,28422.0,-15.988333333333333,8200.0,TTB_staff_DTA_files
1964-01-19,19,2-3h,23,28424.0,-15.993333333333334,8200.0,TTB_staff_DTA_files
1964-01-19,19,3-4h,0,28429.0,-15.995000000000001,8199.0,TTB_staff_DTA_files
1964-01-19,19,4-5h,1,28433.0,-15.993333333333334,8200.0,TTB_staff_DTA_files
1964-01-19,19,5-6h,2,28431.0,-15.985000000000001,8203.0,TTB_staff_DTA_files
1964-01-19,19,6-7h,3,28427.0,-15.983333333333333,8203.0,TTB_staff_DTA_files
1964-01-19,19,7-8h,4,28431.0,-15.993333333333334,8206.0,TTB_staff_DTA_files
1964-01-19,19,8-9h,5,28438.0,-15.981666666666666,8202.0,TTB_staff_DTA_files
1964-01-19,19,9-10h,6,28455.0,-15.978333333333333,8196.0,TTB_staff_DTA_files
1964-01-19,19,10-11h,7,28471.0,-15.96,8187.0,TTB_staff_DTA_files
1964-01-19,19,11-12h,8,28478.0,-15.96,8169.0,TTB_staff_DTA_files
1964-01-19,19,12-13h,9,28485.0,-16.011666666666667,8156.0,TTB_staff_DTA_files
1964-01-19,19,13-14h,10,28472.0,-16.016666666666666,8167.0,TTB_staff_DTA_files
1964-01-19,19,14-15h,11,28447.0,-16.02,8174.0,TTB_staff_DTA_files
1964-01-19,19,15-16h,12,28433.0,-16.026666666666667,8185.0,TTB_staff_DTA_files
1964-01-19,19,16-17h,13,28424.0,-16.00166666666667,8196.0,TTB_staff_DTA_files
1964-01-19,19,17-18h,14,28415.0,-15.983333333333333,8199.0,TTB_staff_DTA_files
1964-01-19,19,18-19h,15,28425.0,-15.978333333333333,8196.0,TTB_staff_DTA_files
1964-01-19,19,19-20h,16,28425.0,-15.975,8196.0,TTB_staff_DTA_files
1964-01-19,19,20-21h,17,28419.0,-15.971666666666666,8197.0,TTB_staff_DTA_files
1964-01-19,19,21-22h,18,28414.0,-15.968333333333334,8196.0,TTB_staff_DTA_files
1964-01-19,19,22-23h,19,28413.0,-15.975,8197.0,TTB_staff_DTA_files
1964-01-19,19,23-24h,20,28418.0,-15.978333333333333,8196.0,TTB_staff_DTA_files
1964-01-20,20,0-1h,21,28423.0,-15.981666666666666,8196.0,TTB_staff_DTA_files
1964-01-20,20,1-2h,22,28427.0,-15.983333333333333,8197.0,TTB_staff_DTA_files
1964-01-20,20,2-3h,23,28425.0,-15.991666666666667,8199.0,TTB_staff_DTA_files
1964-01-20,20,3-4h,0,28425.0,-15.993333333333334,8200.0,TTB_staff_DTA_files
1964-01-20,20,4-5h,1,28427.0,-15.991666666666667,8200.0,TTB_staff_DTA_files
1964-01-20,20,5-6h,2,28429.0,-15.986666666666668,8200.0,TTB_staff_DTA_files
1964-01-20,20,6-7h,3,28427.0,-15.978333333333333,8203.0,TTB_staff_DTA_files
1964-01-20,20,7-8h,4,28429.0,-15.963333333333333,8201.0,TTB_staff_DTA_files
1964-01-20,20,8-9h,5,28433.0,-15.941666666666666,8192.0,TTB_staff_DTA_files
1964-01-20,20,9-10h,6,28400.0,nan,8150.0,TTB_staff_DTA_files
1964-01-20,20,10-11h,7,28458.0,-15.926666666666668,8170.0,TTB_staff_DTA_files
1964-01-20,20,11-12h,8,28458.0,-15.931666666666667,8159.0,TTB_staff_DTA_files
1964-01-20,20,12-13h,9,28458.0,-16.0,8147.0,TTB_staff_DTA_files
1964-01-20,20,13-14h,10,28450.0,-16.02,8152.0,TTB_staff_DTA_files
1964-01-20,20,14-15h,11,28442.0,-16.026666666666667,8159.0,TTB_staff_DTA_files
1964-01-20,20,15-16h,12,28437.0,-16.021666666666665,8170.0,TTB_staff_DTA_files
1964-01-20,20,16-17h,13,28434.0,-16.013333333333332,8181.0,TTB_staff_DTA_files
1964-01-20,20,17-18h,14,28429.0,-15.995000000000001,8189.0,TTB_staff_DTA_files
1964-01-20,20,18-19h,15,28428.0,-15.979999999999999,8193.0,TTB_staff_DTA_files
1964-01-20,20,19-20h,16,28427.0,-15.978333333333333,8196.0,TTB_staff_DTA_files
1964-01-20,20,20-21h,17,28427.0,-15.971666666666666,8196.0,TTB_staff_DTA_files
1964-01-20,20,21-22h,18,28424.0,-15.97,8196.0,TTB_staff_DTA_files
1964-01-20,20,22-23h,19,28423.0,-15.975,8196.0,TTB_staff_DTA_files
1964-01-20,20,23-24h,20,28427.0,-15.978333333333333,8196.0,TTB_staff_DTA_files
1964-01-21,21,0-1h,21,28425.0,-15.981666666666666,8200.0,TTB_staff_DTA_files
1964-01-21,21,1-2h,22,28425.0,-15.983333333333333,8200.0,TTB_staff_DTA_files
1964-01-21,21,2-3h,23,28427.0,-15.986666666666668,8200.0,TTB_staff_DTA_files
1964-01-21,21,3-4h,0,28430.0,-15.99,8200.0,TTB_staff_DTA_files
1964-01-21,21,4-5h,1,28430.0,-15.99,8202.0,TTB_staff_DTA_files
1964-01-21,21,5-6h,2,28430.0,-15.988333333333333,8204.0,TTB_staff_DTA_files
1964-01-21,21,6-7h,3,28434.0,-15.991666666666667,8200.0,TTB_staff_DTA_files
1964-01-21,21,7-8h,4,28442.0,-15.996666666666666,8201.0,TTB_staff_DTA_files
1964-01-21,21,8-9h,5,28444.0,-15.986666666666668,8205.0,TTB_staff_DTA_files
1964-01-21,21,9-10h,6,28451.0,-15.961666666666668,8206.0,TTB_staff_DTA_files
1964-01-21,21,10-11h,7,28454.0,-15.94,8206.0,TTB_staff_DTA_files
1964-01-21,21,11-12h,8,28457.0,-15.93,8197.0,TTB_staff_DTA_files
1964-01-21,21,12-13h,9,28459.0,-15.971666666666666,8186.0,TTB_staff_DTA_files
1964-01-21,21,13-14h,10,28454.0,-15.995000000000001,8192.0,TTB_staff_DTA_files
1964-01-21,21,14-15h,11,28443.0,-15.996666666666666,8197.0,TTB_staff_DTA_files
1964-01-21,21,15-16h,12,28433.0,-15.995000000000001,8194.0,TTB_staff_DTA_files
1964-01-21,21,16-17h,13,28433.0,-15.995000000000001,8191.0,TTB_staff_DTA_files
1964-01-21,21,17-18h,14,28436.0,-15.993333333333334,8193.0,TTB_staff_DTA_files
1964-01-21,21,18-19h,15,28438.0,-15.979999999999999,8197.0,TTB_staff_DTA_files
1964-01-21,21,19-20h,16,28435.0,-15.973333333333333,8197.0,TTB_staff_DTA_files
1964-01-21,21,20-21h,17,28434.0,-15.971666666666666,8197.0,TTB_staff_DTA_files
1964-01-21,21,21-22h,18,28434.0,-15.973333333333333,8198.0,TTB_staff_DTA_files
1964-01-21,21,22-23h,19,28433.0,-15.975,8199.0,TTB_staff_DTA_files
1964-01-21,21,23-24h,20,28435.0,-15.978333333333333,8198.0,TTB_staff_DTA_files
1964-01-22,22,0-1h,21,28431.0,-15.981666666666666,8201.0,TTB_staff_DTA_files
1964-01-22,22,1-2h,22,28428.0,-15.985000000000001,8202.0,TTB_staff_DTA_files
1964-01-22,22,2-3h,23,28428.0,-15.99,8203.0,TTB_staff_DTA_files
1964-01-22,22,3-4h,0,28426.0,-15.995000000000001,8204.0,TTB_staff_DTA_files
1964-01-22,22,4-5h,1,28428.0,-15.995000000000001,8204.0,TTB_staff_DTA_files
1964-01-22,22,5-6h,2,28429.0,-15.995000000000001,8204.0,TTB_staff_DTA_files
1964-01-22,22,6-7h,3,28432.0,-15.985000000000001,8202.0,TTB_staff_DTA_files
1964-01-22,22,7-8h,4,28434.0,-15.973333333333333,8201.0,TTB_staff_DTA_files
1964-01-22,22,8-9h,5,28438.0,-15.945,8193.0,TTB_staff_DTA_files
1964-01-22,22,9-10h,6,28443.0,-15.935,8186.0,TTB_staff_DTA_files
1964-01-22,22,10-11h,7,28447.0,-15.933333333333334,8179.0,TTB_staff_DTA_files
1964-01-22,22,11-12h,8,28453.0,-15.935,8178.0,TTB_staff_DTA_files
1964-01-22,22,12-13h,9,28456.0,-15.95,8175.0,TTB_staff_DTA_files
1964-01-22,22,13-14h,10,28452.0,-15.978333333333333,8179.0,TTB_staff_DTA_files
1964-01-22,22,14-15h,11,28436.0,-16.0,8174.0,TTB_staff_DTA_files
1964-01-22,22,15-16h,12,28432.0,-16.011666666666667,8182.0,TTB_staff_DTA_files
1964-01-22,22,16-17h,13,28432.0,-15.998333333333333,8190.0,TTB_staff_DTA_files
1964-01-22,22,17-18h,14,28433.0,-15.991666666666667,8196.0,TTB_staff_DTA_files
1964-01-22,22,18-19h,15,28433.0,-15.979999999999999,8198.0,TTB_staff_DTA_files
1964-01-22,22,19-20h,16,28433.0,-15.978333333333333,8198.0,TTB_staff_DTA_files
1964-01-22,22,20-21h,17,28433.0,-15.973333333333333,8200.0,TTB_staff_DTA_files
1964-01-22,22,21-22h,18,28432.0,-15.973333333333333,8200.0,TTB_staff_DTA_files
1964-01-22,22,22-23h,19,28430.0,-15.978333333333333,8200.0,TTB_staff_DTA_files
1964-01-22,22,23-24h,20,28430.0,-15.981666666666666,8200.0,TTB_staff_DTA_files
1964-01-23,23,0-1h,21,28432.0,-15.981666666666666,8201.0,TTB_staff_DTA_files
1964-01-23,23,1-2h,22,28435.0,-15.983333333333333,8201.0,TTB_staff_DTA_files
1964-01-23,23,2-3h,23,28438.0,-15.983333333333333,8201.0,TTB_staff_DTA_files
1964-01-23,23,3-4h,0,28441.0,-15.985000000000001,8202.0,TTB_staff_DTA_files
1964-01-23,23,4-5h,1,28442.0,-15.983333333333333,8203.0,TTB_staff_DTA_files
1964-01-23,23,5-6h,2,28444.0,-15.981666666666666,8204.0,TTB_staff_DTA_files
1964-01-23,23,6-7h,3,28450.0,-15.983333333333333,8201.0,TTB_staff_DTA_files
1964-01-23,23,7-8h,4,28457.0,-15.983333333333333,8201.0,TTB_staff_DTA_files
1964-01-23,23,8-9h,5,28477.0,-15.951666666666666,8195.0,TTB_staff_DTA_files
1964-01-23,23,9-10h,6,28482.0,-15.911666666666667,8186.0,TTB_staff_DTA_files
1964-01-23,23,10-11h,7,28485.0,-15.901666666666667,8178.0,TTB_staff_DTA_files
1964-01-23,23,11-12h,8,28482.0,-15.911666666666667,8175.0,TTB_staff_DTA_files
1964-01-23,23,12-13h,9,28486.0,-15.963333333333333,8171.0,TTB_staff_DTA_files
1964-01-23,23,13-14h,10,28478.0,-15.988333333333333,8186.0,TTB_staff_DTA_files
1964-01-23,23,14-15h,11,28461.0,-15.948333333333332,8191.0,TTB_staff_DTA_files
1964-01-23,23,15-16h,12,28452.0,-15.983333333333333,8186.0,TTB_staff_DTA_files
1964-01-23,23,16-17h,13,28445.0,-15.995000000000001,8190.0,TTB_staff_DTA_files
1964-01-23,23,17-18h,14,28442.0,-15.978333333333333,8197.0,TTB_staff_DTA_files
1964-01-23,23,18-19h,15,28437.0,-15.978333333333333,8198.0,TTB_staff_DTA_files
1964-01-23,23,19-20h,16,28436.0,-15.979999999999999,8198.0,TTB_staff_DTA_files
1964-01-23,23,20-21h,17,28432.0,-15.971666666666666,8198.0,TTB_staff_DTA_files
1964-01-23,23,21-22h,18,28431.0,-15.965,8197.0,TTB_staff_DTA_files
1964-01-23,23,22-23h,19,28430.0,-15.961666666666668,8197.0,TTB_staff_DTA_files
1964-01-23,23,23-24h,20,28428.0,-15.936666666666667,8197.0,TTB_staff_DTA_files
1964-01-24,24,0-1h,21,28434.0,-15.973333333333333,8196.0,TTB_staff_DTA_files
1964-01-24,24,1-2h,22,28439.0,-15.975,8197.0,TTB_staff_DTA_files
1964-01-24,24,2-3h,23,28440.0,-15.979999999999999,8197.0,TTB_staff_DTA_files
1964-01-24,24,3-4h,0,28441.0,-15.995000000000001,8197.0,TTB_staff_DTA_files
1964-01-24,24,4-5h,1,28437.0,-15.988333333333333,8200.0,TTB_staff_DTA_files
1964-01-24,24,5-6h,2,28445.0,-15.986666666666668,8199.0,TTB_staff_DTA_files
1964-01-24,24,6-7h,3,28446.0,-15.988333333333333,8198.0,TTB_staff_DTA_files
1964-01-24,24,7-8h,4,28447.0,-15.985000000000001,8197.0,TTB_staff_DTA_files
1964-01-24,24,8-9h,5,28445.0,-15.968333333333334,8199.0,TTB_staff_DTA_files
1964-01-24,24,9-10h,6,28440.0,-15.943333333333333,8198.0,TTB_staff_DTA_files
1964-01-24,24,10-11h,7,28437.0,-15.931666666666667,8192.0,TTB_staff_DTA_files
1964-01-24,24,11-12h,8,28434.0,-15.923333333333334,8189.0,TTB_staff_DTA_files
1964-01-24,24,12-13h,9,28435.0,-15.933333333333334,8178.0,TTB_staff_DTA_files
1964-01-24,24,13-14h,10,28435.0,-15.975,8174.0,TTB_staff_DTA_files
1964-01-24,24,14-15h,11,28437.0,-16.021666666666665,8185.0,TTB_staff_DTA_files
1964-01-24,24,15-16h,12,28433.0,-16.026666666666667,8193.0,TTB_staff_DTA_files
1964-01-24,24,16-17h,13,28431.0,-16.011666666666667,8200.0,TTB_staff_DTA_files
1964-01-24,24,17-18h,14,28425.0,-16.00166666666667,8199.0,TTB_staff_DTA_files
1964-01-24,24,18-19h,15,28418.0,-15.995000000000001,8200.0,TTB_staff_DTA_files
1964-01-24,24,19-20h,16,28414.0,-15.991666666666667,8200.0,TTB_staff_DTA_files
1964-01-24,24,20-21h,17,28412.0,-15.988333333333333,8200.0,TTB_staff_DTA_files
1964-01-24,24,21-22h,18,28419.0,-15.979999999999999,8197.0,TTB_staff_DTA_files
1964-01-24,24,22-23h,19,28423.0,-15.975,8194.0,TTB_staff_DTA_files
1964-01-24,24,23-24h,20,28425.0,-15.973333333333333,8194.0,TTB_staff_DTA_files
1964-01-25,25,0-1h,21,28432.0,-15.975,8195.0,TTB_staff_DTA_files
1964-01-25,25,1-2h,22,28431.0,-15.971666666666666,8196.0,TTB_staff_DTA_files
1964-01-25,25,2-3h,23,28435.0,-15.979999999999999,8198.0,TTB_staff_DTA_files
1964-01-25,25,3-4h,0,28436.0,-15.991666666666667,8198.0,TTB_staff_DTA_files
1964-01-25,25,4-5h,1,28432.0,-15.985000000000001,8198.0,TTB_staff_DTA_files
1964-01-25,25,5-6h,2,28427.0,-15.986666666666668,8200.0,TTB_staff_DTA_files
1964-01-25,25,6-7h,3,28428.0,-15.991666666666667,8197.0,TTB_staff_DTA_files
1964-01-25,25,7-8h,4,28442.0,-16.005,8201.0,TTB_staff_DTA_files
1964-01-25,25,8-9h,5,28444.0,-15.986666666666668,8204.0,TTB_staff_DTA_files
1964-01-25,25,9-10h,6,28445.0,-15.951666666666666,8198.0,TTB_staff_DTA_files
1964-01-25,25,10-11h,7,28454.0,-15.926666666666668,8192.0,TTB_staff_DTA_files
1964-01-25,25,11-12h,8,28456.0,-15.926666666666668,8188.0,TTB_staff_DTA_files
1964-01-25,25,12-13h,9,28459.0,-15.943333333333333,8187.0,TTB_staff_DTA_files
1964-01-25,25,13-14h,10,28455.0,-15.96,8182.0,TTB_staff_DTA_files
1964-01-25,25,14-15h,11,28448.0,-15.973333333333333,8187.0,TTB_staff_DTA_files
