Datetime_GMT0,DOY,H,D,Z,F,Hours_in_day,Hours_in_year,Data_source
1964-07-20 20:00:00,202,nan,nan,nan,nan,20,4845,WDC
1964-07-20 21:00:00,202,nan,nan,nan,nan,21,4846,WDC
1964-07-20 22:00:00,202,nan,nan,nan,nan,22,4847,WDC
1964-07-20 23:00:00,202,nan,nan,nan,nan,23,4848,WDC
1964-07-21 00:00:00,203,nan,nan,nan,nan,0,4849,WDC
1964-07-21 01:00:00,203,nan,nan,nan,nan,1,4850,WDC
1964-07-21 02:00:00,203,nan,nan,nan,nan,2,4851,WDC
1964-07-21 03:00:00,203,nan,nan,nan,nan,3,4852,WDC
1964-07-21 04:00:00,203,nan,nan,nan,nan,4,4853,WDC
1964-07-21 05:00:00,203,nan,nan,nan,nan,5,4854,WDC
1964-07-21 06:00:00,203,nan,nan,nan,nan,6,4855,WDC
1964-07-21 07:00:00,203,nan,nan,nan,nan,7,4856,WDC
1964-07-21 08:00:00,203,nan,nan,nan,nan,8,4857,WDC
1964-07-21 09:00:00,203,nan,nan,nan,nan,9,4858,WDC
1964-07-21 10:00:00,203,nan,nan,nan,nan,10,4859,WDC
1964-07-21 11:00:00,203,nan,nan,nan,nan,11,4860,WDC
1964-07-21 12:00:00,203,nan,nan,nan,nan,12,4861,WDC
1964-07-21 13:00:00,203,nan,nan,nan,nan,13,4862,WDC
1964-07-21 14:00:00,203,nan,nan,nan,nan,14,4863,WDC
1964-07-21 15:00:00,203,nan,nan,nan,nan,15,4864,WDC
1964-07-21 16:00:00,203,nan,nan,nan,nan,16,4865,WDC
1964-07-21 17:00:00,203,nan,nan,nan,nan,17,4866,WDC
1964-07-21 18:00:00,203,nan,nan,nan,nan,18,4867,WDC
1964-07-21 19:00:00,203,nan,nan,nan,nan,19,4868,WDC
1964-07-21 20:00:00,203,nan,nan,nan,nan,20,4869,WDC
1964-07-21 21:00:00,203,nan,nan,nan,nan,21,4870,WDC
1964-07-21 22:00:00,203,nan,nan,nan,nan,22,4871,WDC
1964-07-21 23:00:00,203,nan,nan,nan,nan,23,4872,WDC
1964-07-22 00:00:00,204,nan,nan,nan,nan,0,4873,WDC
1964-07-22 01:00:00,204,nan,nan,nan,nan,1,4874,WDC
1964-07-22 02:00:00,204,nan,nan,nan,nan,2,4875,WDC
1964-07-22 03:00:00,204,nan,nan,nan,nan,3,4876,WDC
1964-07-22 04:00:00,204,nan,nan,nan,nan,4,4877,WDC
1964-07-22 05:00:00,204,nan,nan,nan,nan,5,4878,WDC
1964-07-22 06:00:00,204,nan,nan,nan,nan,6,4879,WDC
1964-07-22 07:00:00,204,nan,nan,nan,nan,7,4880,WDC
1964-07-22 08:00:00,204,nan,nan,nan,nan,8,4881,WDC
1964-07-22 09:00:00,204,nan,nan,nan,nan,9,4882,WDC
1964-07-22 10:00:00,204,nan,nan,nan,nan,10,4883,WDC
1964-07-22 11:00:00,204,nan,nan,nan,nan,11,4884,WDC
1964-07-22 12:00:00,204,nan,nan,nan,nan,12,4885,WDC
1964-07-22 13:00:00,204,nan,nan,nan,nan,13,4886,WDC
1964-07-22 14:00:00,204,nan,nan,nan,nan,14,4887,WDC
1964-07-22 15:00:00,204,nan,nan,nan,nan,15,4888,WDC
1964-07-22 16:00:00,204,nan,nan,nan,nan,16,4889,WDC
1964-07-22 17:00:00,204,nan,nan,nan,nan,17,4890,WDC
1964-07-22 18:00:00,204,nan,nan,nan,nan,18,4891,WDC
1964-07-22 19:00:00,204,nan,nan,nan,nan,19,4892,WDC
1964-07-22 20:00:00,204,nan,nan,nan,nan,20,4893,WDC
1964-07-22 21:00:00,204,nan,nan,nan,nan,21,4894,WDC
1964-07-22 22:00:00,204,nan,nan,nan,nan,22,4895,WDC
1964-07-22 23:00:00,204,nan,nan,nan,nan,23,4896,WDC
1964-07-23 00:00:00,205,nan,nan,nan,nan,0,4897,WDC
1964-07-23 01:00:00,205,nan,nan,nan,nan,1,4898,WDC
1964-07-23 02:00:00,205,nan,nan,nan,nan,2,4899,WDC
1964-07-23 03:00:00,205,nan,nan,nan,nan,3,4900,WDC
1964-07-23 04:00:00,205,nan,nan,nan,nan,4,4901,WDC
1964-07-23 05:00:00,205,nan,nan,nan,nan,5,4902,WDC
1964-07-23 06:00:00,205,nan,nan,nan,nan,6,4903,WDC
1964-07-23 07:00:00,205,nan,nan,nan,nan,7,4904,WDC
1964-07-23 08:00:00,205,nan,nan,nan,nan,8,4905,WDC
1964-07-23 09:00:00,205,nan,nan,nan,nan,9,4906,WDC
1964-07-23 10:00:00,205,nan,nan,nan,nan,10,4907,WDC
1964-07-23 11:00:00,205,nan,nan,nan,nan,11,4908,WDC
1964-07-23 12:00:00,205,nan,nan,nan,nan,12,4909,WDC
1964-07-23 13:00:00,205,nan,nan,nan,nan,13,4910,WDC
1964-07-23 14:00:00,205,nan,nan,nan,nan,14,4911,WDC
1964-07-23 15:00:00,205,nan,nan,nan,nan,15,4912,WDC
1964-07-23 16:00:00,205,nan,nan,nan,nan,16,4913,WDC
1964-07-23 17:00:00,205,nan,nan,nan,nan,17,4914,WDC
1964-07-23 18:00:00,205,nan,nan,nan,nan,18,4915,WDC
1964-07-23 19:00:00,205,nan,nan,nan,nan,19,4916,WDC
1964-07-23 20:00:00,205,nan,nan,nan,nan,20,4917,WDC
1964-07-23 21:00:00,205,nan,nan,nan,nan,21,4918,WDC
1964-07-23 22:00:00,205,nan,nan,nan,nan,22,4919,WDC
1964-07-23 23:00:00,205,nan,nan,nan,nan,23,4920,WDC
1964-07-24 00:00:00,206,nan,nan,nan,nan,0,4921,WDC
1964-07-24 01:00:00,206,nan,nan,nan,nan,1,4922,WDC
1964-07-24 02:00:00,206,nan,nan,nan,nan,2,4923,WDC
1964-07-24 03:00:00,206,nan,nan,nan,nan,3,4924,WDC
1964-07-24 04:00:00,206,nan,nan,nan,nan,4,4925,WDC
1964-07-24 05:00:00,206,nan,nan,nan,nan,5,4926,WDC
1964-07-24 06:00:00,206,nan,nan,nan,nan,6,4927,WDC
1964-07-24 07:00:00,206,nan,nan,nan,nan,7,4928,WDC
1964-07-24 08:00:00,206,nan,nan,nan,nan,8,4929,WDC
1964-07-24 09:00:00,206,nan,nan,nan,nan,9,4930,WDC
1964-07-24 10:00:00,206,nan,nan,nan,nan,10,4931,WDC
1964-07-24 11:00:00,206,nan,nan,nan,nan,11,4932,WDC
1964-07-24 12:00:00,206,nan,nan,nan,nan,12,4933,WDC
1964-07-24 13:00:00,206,nan,nan,nan,nan,13,4934,WDC
1964-07-24 14:00:00,206,nan,nan,nan,nan,14,4935,WDC
1964-07-24 15:00:00,206,nan,nan,nan,nan,15,4936,WDC
1964-07-24 16:00:00,206,nan,nan,nan,nan,16,4937,WDC
1964-07-24 17:00:00,206,nan,nan,nan,nan,17,4938,WDC
1964-07-24 18:00:00,206,nan,nan,nan,nan,18,4939,WDC
1964-07-24 19:00:00,206,nan,nan,nan,nan,19,4940,WDC
1964-07-24 20:00:00,206,nan,nan,nan,nan,20,4941,WDC
1964-07-24 21:00:00,206,nan,nan,nan,nan,21,4942,WDC
1964-07-24 22:00:00,206,nan,nan,nan,nan,22,4943,WDC
1964-07-24 23:00:00,206,nan,nan,nan,nan,23,4944,WDC
1964-07-25 00:00:00,207,nan,nan,nan,nan,0,4945,WDC
1964-07-25 01:00:00,207,nan,nan,nan,nan,1,4946,WDC
1964-07-25 02:00:00,207,nan,nan,nan,nan,2,4947,WDC
1964-07-25 03:00:00,207,nan,nan,nan,nan,3,4948,WDC
1964-07-25 04:00:00,207,nan,nan,nan,nan,4,4949,WDC
1964-07-25 05:00:00,207,nan,nan,nan,nan,5,4950,WDC
1964-07-25 06:00:00,207,nan,nan,nan,nan,6,4951,WDC
1964-07-25 07:00:00,207,nan,nan,nan,nan,7,4952,WDC
1964-07-25 08:00:00,207,nan,nan,nan,nan,8,4953,WDC
1964-07-25 09:00:00,207,nan,nan,nan,nan,9,4954,WDC
1964-07-25 10:00:00,207,nan,nan,nan,nan,10,4955,WDC
1964-07-25 11:00:00,207,nan,nan,nan,nan,11,4956,WDC
1964-07-25 12:00:00,207,nan,nan,nan,nan,12,4957,WDC
1964-07-25 13:00:00,207,nan,nan,nan,nan,13,4958,WDC
1964-07-25 14:00:00,207,nan,nan,nan,nan,14,4959,WDC
1964-07-25 15:00:00,207,nan,nan,nan,nan,15,4960,WDC
1964-07-25 16:00:00,207,nan,nan,nan,nan,16,4961,WDC
1964-07-25 17:00:00,207,nan,nan,nan,nan,17,4962,WDC
1964-07-25 18:00:00,207,nan,nan,nan,nan,18,4963,WDC
1964-07-25 19:00:00,207,nan,nan,nan,nan,19,4964,WDC
1964-07-25 20:00:00,207,nan,nan,nan,nan,20,4965,WDC
1964-07-25 21:00:00,207,nan,nan,nan,nan,21,4966,WDC
1964-07-25 22:00:00,207,nan,nan,nan,nan,22,4967,WDC
1964-07-25 23:00:00,207,nan,nan,nan,nan,23,4968,WDC
1964-07-26 00:00:00,208,nan,nan,nan,nan,0,4969,WDC
1964-07-26 01:00:00,208,nan,nan,nan,nan,1,4970,WDC
1964-07-26 02:00:00,208,nan,nan,nan,nan,2,4971,WDC
1964-07-26 03:00:00,208,nan,nan,nan,nan,3,4972,WDC
1964-07-26 04:00:00,208,nan,nan,nan,nan,4,4973,WDC
1964-07-26 05:00:00,208,nan,nan,nan,nan,5,4974,WDC
1964-07-26 06:00:00,208,nan,nan,nan,nan,6,4975,WDC
1964-07-26 07:00:00,208,nan,nan,nan,nan,7,4976,WDC
1964-07-26 08:00:00,208,nan,nan,nan,nan,8,4977,WDC
1964-07-26 09:00:00,208,nan,nan,nan,nan,9,4978,WDC
1964-07-26 10:00:00,208,nan,nan,nan,nan,10,4979,WDC
1964-07-26 11:00:00,208,nan,nan,nan,nan,11,4980,WDC
1964-07-26 12:00:00,208,nan,nan,nan,nan,12,4981,WDC
1964-07-26 13:00:00,208,nan,nan,nan,nan,13,4982,WDC
1964-07-26 14:00:00,208,nan,nan,nan,nan,14,4983,WDC
1964-07-26 15:00:00,208,nan,nan,nan,nan,15,4984,WDC
1964-07-26 16:00:00,208,nan,nan,nan,nan,16,4985,WDC
1964-07-26 17:00:00,208,nan,nan,nan,nan,17,4986,WDC
1964-07-26 18:00:00,208,nan,nan,nan,nan,18,4987,WDC
1964-07-26 19:00:00,208,nan,nan,nan,nan,19,4988,WDC
1964-07-26 20:00:00,208,nan,nan,nan,nan,20,4989,WDC
1964-07-26 21:00:00,208,nan,nan,nan,nan,21,4990,WDC
1964-07-26 22:00:00,208,nan,nan,nan,nan,22,4991,WDC
1964-07-26 23:00:00,208,nan,nan,nan,nan,23,4992,WDC
1964-07-27 00:00:00,209,nan,nan,nan,nan,0,4993,WDC
1964-07-27 01:00:00,209,nan,nan,nan,nan,1,4994,WDC
1964-07-27 02:00:00,209,nan,nan,nan,nan,2,4995,WDC
1964-07-27 03:00:00,209,nan,nan,nan,nan,3,4996,WDC
1964-07-27 04:00:00,209,nan,nan,nan,nan,4,4997,WDC
1964-07-27 05:00:00,209,nan,nan,nan,nan,5,4998,WDC
1964-07-27 06:00:00,209,nan,nan,nan,nan,6,4999,WDC
1964-07-27 07:00:00,209,nan,nan,nan,nan,7,5000,WDC
1964-07-27 08:00:00,209,nan,nan,nan,nan,8,5001,WDC
1964-07-27 09:00:00,209,nan,nan,nan,nan,9,5002,WDC
1964-07-27 10:00:00,209,nan,nan,nan,nan,10,5003,WDC
1964-07-27 11:00:00,209,nan,nan,nan,nan,11,5004,WDC
1964-07-27 12:00:00,209,nan,nan,nan,nan,12,5005,WDC
1964-07-27 13:00:00,209,nan,nan,nan,nan,13,5006,WDC
1964-07-27 14:00:00,209,nan,nan,nan,nan,14,5007,WDC
1964-07-27 15:00:00,209,nan,nan,nan,nan,15,5008,WDC
1964-07-27 16:00:00,209,nan,nan,nan,nan,16,5009,WDC
1964-07-27 17:00:00,209,nan,nan,nan,nan,17,5010,WDC
1964-07-27 18:00:00,209,nan,nan,nan,nan,18,5011,WDC
1964-07-27 19:00:00,209,nan,nan,nan,nan,19,5012,WDC
1964-07-27 20:00:00,209,nan,nan,nan,nan,20,5013,WDC
1964-07-27 21:00:00,209,nan,nan,nan,nan,21,5014,WDC
1964-07-27 22:00:00,209,nan,nan,nan,nan,22,5015,WDC
1964-07-27 23:00:00,209,nan,nan,nan,nan,23,5016,WDC
1964-07-28 00:00:00,210,nan,nan,nan,nan,0,5017,WDC
1964-07-28 01:00:00,210,nan,nan,nan,nan,1,5018,WDC
1964-07-28 02:00:00,210,nan,nan,nan,nan,2,5019,WDC
1964-07-28 03:00:00,210,nan,nan,nan,nan,3,5020,WDC
1964-07-28 04:00:00,210,nan,nan,nan,nan,4,5021,WDC
1964-07-28 05:00:00,210,nan,nan,nan,nan,5,5022,WDC
1964-07-28 06:00:00,210,nan,nan,nan,nan,6,5023,WDC
1964-07-28 07:00:00,210,nan,nan,nan,nan,7,5024,WDC
1964-07-28 08:00:00,210,nan,nan,nan,nan,8,5025,WDC
1964-07-28 09:00:00,210,nan,nan,nan,nan,9,5026,WDC
1964-07-28 10:00:00,210,nan,nan,nan,nan,10,5027,WDC
1964-07-28 11:00:00,210,nan,nan,nan,nan,11,5028,WDC
1964-07-28 12:00:00,210,nan,nan,nan,nan,12,5029,WDC
1964-07-28 13:00:00,210,nan,nan,nan,nan,13,5030,WDC
1964-07-28 14:00:00,210,nan,nan,nan,nan,14,5031,WDC
1964-07-28 15:00:00,210,nan,nan,nan,nan,15,5032,WDC
1964-07-28 16:00:00,210,nan,nan,nan,nan,16,5033,WDC
1964-07-28 17:00:00,210,nan,nan,nan,nan,17,5034,WDC
1964-07-28 18:00:00,210,nan,nan,nan,nan,18,5035,WDC
1964-07-28 19:00:00,210,nan,nan,nan,nan,19,5036,WDC
1964-07-28 20:00:00,210,nan,nan,nan,nan,20,5037,WDC
1964-07-28 21:00:00,210,nan,nan,nan,nan,21,5038,WDC
1964-07-28 22:00:00,210,nan,nan,nan,nan,22,5039,WDC
1964-07-28 23:00:00,210,nan,nan,nan,nan,23,5040,WDC
1964-07-29 00:00:00,211,nan,nan,nan,nan,0,5041,WDC
1964-07-29 01:00:00,211,nan,nan,nan,nan,1,5042,WDC
1964-07-29 02:00:00,211,nan,nan,nan,nan,2,5043,WDC
1964-07-29 03:00:00,211,nan,nan,nan,nan,3,5044,WDC
1964-07-29 04:00:00,211,nan,nan,nan,nan,4,5045,WDC
1964-07-29 05:00:00,211,nan,nan,nan,nan,5,5046,WDC
1964-07-29 06:00:00,211,nan,nan,nan,nan,6,5047,WDC
1964-07-29 07:00:00,211,nan,nan,nan,nan,7,5048,WDC
1964-07-29 08:00:00,211,nan,nan,nan,nan,8,5049,WDC
1964-07-29 09:00:00,211,nan,nan,nan,nan,9,5050,WDC
1964-07-29 10:00:00,211,nan,nan,nan,nan,10,5051,WDC
1964-07-29 11:00:00,211,nan,nan,nan,nan,11,5052,WDC
1964-07-29 12:00:00,211,nan,nan,nan,nan,12,5053,WDC
1964-07-29 13:00:00,211,nan,nan,nan,nan,13,5054,WDC
1964-07-29 14:00:00,211,nan,nan,nan,nan,14,5055,WDC
1964-07-29 15:00:00,211,nan,nan,nan,nan,15,5056,WDC
1964-07-29 16:00:00,211,nan,nan,nan,nan,16,5057,WDC
1964-07-29 17:00:00,211,nan,nan,nan,nan,17,5058,WDC
1964-07-29 18:00:00,211,nan,nan,nan,nan,18,5059,WDC
1964-07-29 19:00:00,211,nan,nan,nan,nan,19,5060,WDC
1964-07-29 20:00:00,211,nan,nan,nan,nan,20,5061,WDC
1964-07-29 21:00:00,211,nan,nan,nan,nan,21,5062,WDC
1964-07-29 22:00:00,211,nan,nan,nan,nan,22,5063,WDC
1964-07-29 23:00:00,211,nan,nan,nan,nan,23,5064,WDC
1964-07-30 00:00:00,212,nan,nan,nan,nan,0,5065,WDC
1964-07-30 01:00:00,212,nan,nan,nan,nan,1,5066,WDC
1964-07-30 02:00:00,212,nan,nan,nan,nan,2,5067,WDC
1964-07-30 03:00:00,212,nan,nan,nan,nan,3,5068,WDC
1964-07-30 04:00:00,212,nan,nan,nan,nan,4,5069,WDC
1964-07-30 05:00:00,212,nan,nan,nan,nan,5,5070,WDC
1964-07-30 06:00:00,212,nan,nan,nan,nan,6,5071,WDC
1964-07-30 07:00:00,212,nan,nan,nan,nan,7,5072,WDC
1964-07-30 08:00:00,212,nan,nan,nan,nan,8,5073,WDC
1964-07-30 09:00:00,212,nan,nan,nan,nan,9,5074,WDC
1964-07-30 10:00:00,212,nan,nan,nan,nan,10,5075,WDC
1964-07-30 11:00:00,212,nan,nan,nan,nan,11,5076,WDC
1964-07-30 12:00:00,212,nan,nan,nan,nan,12,5077,WDC
1964-07-30 13:00:00,212,nan,nan,nan,nan,13,5078,WDC
1964-07-30 14:00:00,212,nan,nan,nan,nan,14,5079,WDC
1964-07-30 15:00:00,212,nan,nan,nan,nan,15,5080,WDC
1964-07-30 16:00:00,212,nan,nan,nan,nan,16,5081,WDC
1964-07-30 17:00:00,212,nan,nan,nan,nan,17,5082,WDC
1964-07-30 18:00:00,212,nan,nan,nan,nan,18,5083,WDC
1964-07-30 19:00:00,212,nan,nan,nan,nan,19,5084,WDC
1964-07-30 20:00:00,212,nan,nan,nan,nan,20,5085,WDC
1964-07-30 21:00:00,212,nan,nan,nan,nan,21,5086,WDC
1964-07-30 22:00:00,212,nan,nan,nan,nan,22,5087,WDC
1964-07-30 23:00:00,212,nan,nan,nan,nan,23,5088,WDC
1964-07-31 00:00:00,213,nan,nan,nan,nan,0,5089,WDC
1964-07-31 01:00:00,213,nan,nan,nan,nan,1,5090,WDC
1964-07-31 02:00:00,213,nan,nan,nan,nan,2,5091,WDC
1964-07-31 03:00:00,213,nan,nan,nan,nan,3,5092,WDC
1964-07-31 04:00:00,213,nan,nan,nan,nan,4,5093,WDC
1964-07-31 05:00:00,213,nan,nan,nan,nan,5,5094,WDC
1964-07-31 06:00:00,213,nan,nan,nan,nan,6,5095,WDC
1964-07-31 07:00:00,213,nan,nan,nan,nan,7,5096,WDC
1964-07-31 08:00:00,213,nan,nan,nan,nan,8,5097,WDC
1964-07-31 09:00:00,213,nan,nan,nan,nan,9,5098,WDC
1964-07-31 10:00:00,213,nan,nan,nan,nan,10,5099,WDC
1964-07-31 11:00:00,213,nan,nan,nan,nan,11,5100,WDC
1964-07-31 12:00:00,213,nan,nan,nan,nan,12,5101,WDC
1964-07-31 13:00:00,213,nan,nan,nan,nan,13,5102,WDC
1964-07-31 14:00:00,213,nan,nan,nan,nan,14,5103,WDC
1964-07-31 15:00:00,213,nan,nan,nan,nan,15,5104,WDC
1964-07-31 16:00:00,213,nan,nan,nan,nan,16,5105,WDC
1964-07-31 17:00:00,213,nan,nan,nan,nan,17,5106,WDC
1964-07-31 18:00:00,213,nan,nan,nan,nan,18,5107,WDC
1964-07-31 19:00:00,213,nan,nan,nan,nan,19,5108,WDC
1964-07-31 20:00:00,213,nan,nan,nan,nan,20,5109,WDC
1964-07-31 21:00:00,213,nan,nan,nan,nan,21,5110,WDC
1964-07-31 22:00:00,213,nan,nan,nan,nan,22,5111,WDC
1964-07-31 23:00:00,213,nan,nan,nan,nan,23,5112,WDC
1964-08-01 00:00:00,214,nan,nan,nan,nan,0,5113,WDC
1964-08-01 01:00:00,214,nan,nan,nan,nan,1,5114,WDC
1964-08-01 02:00:00,214,nan,nan,nan,nan,2,5115,WDC
1964-08-01 03:00:00,214,nan,nan,nan,nan,3,5116,WDC
1964-08-01 04:00:00,214,nan,nan,nan,nan,4,5117,WDC
1964-08-01 05:00:00,214,nan,nan,nan,nan,5,5118,WDC
1964-08-01 06:00:00,214,nan,nan,nan,nan,6,5119,WDC
1964-08-01 07:00:00,214,nan,nan,nan,nan,7,5120,WDC
1964-08-01 08:00:00,214,nan,nan,nan,nan,8,5121,WDC
1964-08-01 09:00:00,214,nan,nan,nan,nan,9,5122,WDC
1964-08-01 10:00:00,214,nan,nan,nan,nan,10,5123,WDC
1964-08-01 11:00:00,214,nan,nan,nan,nan,11,5124,WDC
1964-08-01 12:00:00,214,nan,nan,nan,nan,12,5125,WDC
1964-08-01 13:00:00,214,nan,nan,nan,nan,13,5126,WDC
1964-08-01 14:00:00,214,nan,nan,nan,nan,14,5127,WDC
1964-08-01 15:00:00,214,nan,nan,nan,nan,15,5128,WDC
1964-08-01 16:00:00,214,nan,nan,nan,nan,16,5129,WDC
1964-08-01 17:00:00,214,nan,nan,nan,nan,17,5130,WDC
1964-08-01 18:00:00,214,nan,nan,nan,nan,18,5131,WDC
1964-08-01 19:00:00,214,nan,nan,nan,nan,19,5132,WDC
1964-08-01 20:00:00,214,nan,nan,nan,nan,20,5133,WDC
1964-08-01 21:00:00,214,nan,nan,nan,nan,21,5134,WDC
1964-08-01 22:00:00,214,nan,nan,nan,nan,22,5135,WDC
1964-08-01 23:00:00,214,nan,nan,nan,nan,23,5136,WDC
1964-08-02 00:00:00,215,nan,nan,nan,nan,0,5137,WDC
1964-08-02 01:00:00,215,nan,nan,nan,nan,1,5138,WDC
1964-08-02 02:00:00,215,nan,nan,nan,nan,2,5139,WDC
1964-08-02 03:00:00,215,nan,nan,nan,nan,3,5140,WDC
1964-08-02 04:00:00,215,nan,nan,nan,nan,4,5141,WDC
1964-08-02 05:00:00,215,nan,nan,nan,nan,5,5142,WDC
1964-08-02 06:00:00,215,nan,nan,nan,nan,6,5143,WDC
1964-08-02 07:00:00,215,nan,nan,nan,nan,7,5144,WDC
1964-08-02 08:00:00,215,nan,nan,nan,nan,8,5145,WDC
1964-08-02 09:00:00,215,nan,nan,nan,nan,9,5146,WDC
1964-08-02 10:00:00,215,nan,nan,nan,nan,10,5147,WDC
1964-08-02 11:00:00,215,nan,nan,nan,nan,11,5148,WDC
1964-08-02 12:00:00,215,nan,nan,nan,nan,12,5149,WDC
1964-08-02 13:00:00,215,nan,nan,nan,nan,13,5150,WDC
1964-08-02 14:00:00,215,nan,nan,nan,nan,14,5151,WDC
1964-08-02 15:00:00,215,nan,nan,nan,nan,15,5152,WDC
1964-08-02 16:00:00,215,nan,nan,nan,nan,16,5153,WDC
1964-08-02 17:00:00,215,nan,nan,nan,nan,17,5154,WDC
1964-08-02 18:00:00,215,nan,nan,nan,nan,18,5155,WDC
1964-08-02 19:00:00,215,nan,nan,nan,nan,19,5156,WDC
1964-08-02 20:00:00,215,nan,nan,nan,nan,20,5157,WDC
1964-08-02 21:00:00,215,nan,nan,nan,nan,21,5158,WDC
1964-08-02 22:00:00,215,nan,nan,nan,nan,22,5159,WDC
1964-08-02 23:00:00,215,nan,nan,nan,nan,23,5160,WDC
1964-08-03 00:00:00,216,nan,nan,nan,nan,0,5161,WDC
1964-08-03 01:00:00,216,nan,nan,nan,nan,1,5162,WDC
1964-08-03 02:00:00,216,nan,nan,nan,nan,2,5163,WDC
1964-08-03 03:00:00,216,nan,nan,nan,nan,3,5164,WDC
1964-08-03 04:00:00,216,nan,nan,nan,nan,4,5165,WDC
1964-08-03 05:00:00,216,nan,nan,nan,nan,5,5166,WDC
1964-08-03 06:00:00,216,nan,nan,nan,nan,6,5167,WDC
1964-08-03 07:00:00,216,nan,nan,nan,nan,7,5168,WDC
1964-08-03 08:00:00,216,nan,nan,nan,nan,8,5169,WDC
1964-08-03 09:00:00,216,nan,nan,nan,nan,9,5170,WDC
1964-08-03 10:00:00,216,nan,nan,nan,nan,10,5171,WDC
1964-08-03 11:00:00,216,nan,nan,nan,nan,11,5172,WDC
1964-08-03 12:00:00,216,nan,nan,nan,nan,12,5173,WDC
1964-08-03 13:00:00,216,nan,nan,nan,nan,13,5174,WDC
1964-08-03 14:00:00,216,nan,nan,nan,nan,14,5175,WDC
1964-08-03 15:00:00,216,nan,nan,nan,nan,15,5176,WDC
1964-08-03 16:00:00,216,nan,nan,nan,nan,16,5177,WDC
1964-08-03 17:00:00,216,nan,nan,nan,nan,17,5178,WDC
1964-08-03 18:00:00,216,nan,nan,nan,nan,18,5179,WDC
1964-08-03 19:00:00,216,nan,nan,nan,nan,19,5180,WDC
1964-08-03 20:00:00,216,nan,nan,nan,nan,20,5181,WDC
1964-08-03 21:00:00,216,nan,nan,nan,nan,21,5182,WDC
1964-08-03 22:00:00,216,nan,nan,nan,nan,22,5183,WDC
1964-08-03 23:00:00,216,nan,nan,nan,nan,23,5184,WDC
1964-08-04 00:00:00,217,nan,nan,nan,nan,0,5185,WDC
1964-08-04 01:00:00,217,nan,nan,nan,nan,1,5186,WDC
1964-08-04 02:00:00,217,nan,nan,nan,nan,2,5187,WDC
1964-08-04 03:00:00,217,nan,nan,nan,nan,3,5188,WDC
1964-08-04 04:00:00,217,nan,nan,nan,nan,4,5189,WDC
1964-08-04 05:00:00,217,nan,nan,nan,nan,5,5190,WDC
1964-08-04 06:00:00,217,nan,nan,nan,nan,6,5191,WDC
1964-08-04 07:00:00,217,nan,nan,nan,nan,7,5192,WDC
1964-08-04 08:00:00,217,nan,nan,nan,nan,8,5193,WDC
1964-08-04 09:00:00,217,nan,nan,nan,nan,9,5194,WDC
1964-08-04 10:00:00,217,nan,nan,nan,nan,10,5195,WDC
1964-08-04 11:00:00,217,nan,nan,nan,nan,11,5196,WDC
1964-08-04 12:00:00,217,nan,nan,nan,nan,12,5197,WDC
1964-08-04 13:00:00,217,nan,nan,nan,nan,13,5198,WDC
1964-08-04 14:00:00,217,nan,nan,nan,nan,14,5199,WDC
1964-08-04 15:00:00,217,nan,nan,nan,nan,15,5200,WDC
1964-08-04 16:00:00,217,nan,nan,nan,nan,16,5201,WDC
1964-08-04 17:00:00,217,nan,nan,nan,nan,17,5202,WDC
1964-08-04 18:00:00,217,nan,nan,nan,nan,18,5203,WDC
1964-08-04 19:00:00,217,nan,nan,nan,nan,19,5204,WDC
1964-08-04 20:00:00,217,nan,nan,nan,nan,20,5205,WDC
1964-08-04 21:00:00,217,nan,nan,nan,nan,21,5206,WDC
1964-08-04 22:00:00,217,nan,nan,nan,nan,22,5207,WDC
1964-08-04 23:00:00,217,nan,nan,nan,nan,23,5208,WDC
1964-08-05 00:00:00,218,nan,nan,nan,nan,0,5209,WDC
1964-08-05 01:00:00,218,nan,nan,nan,nan,1,5210,WDC
1964-08-05 02:00:00,218,nan,nan,nan,nan,2,5211,WDC
1964-08-05 03:00:00,218,nan,nan,nan,nan,3,5212,WDC
1964-08-05 04:00:00,218,nan,nan,nan,nan,4,5213,WDC
1964-08-05 05:00:00,218,nan,nan,nan,nan,5,5214,WDC
1964-08-05 06:00:00,218,nan,nan,nan,nan,6,5215,WDC
1964-08-05 07:00:00,218,nan,nan,nan,nan,7,5216,WDC
1964-08-05 08:00:00,218,nan,nan,nan,nan,8,5217,WDC
1964-08-05 09:00:00,218,nan,nan,nan,nan,9,5218,WDC
1964-08-05 10:00:00,218,nan,nan,nan,nan,10,5219,WDC
1964-08-05 11:00:00,218,nan,nan,nan,nan,11,5220,WDC
1964-08-05 12:00:00,218,nan,nan,nan,nan,12,5221,WDC
1964-08-05 13:00:00,218,nan,nan,nan,nan,13,5222,WDC
1964-08-05 14:00:00,218,nan,nan,nan,nan,14,5223,WDC
1964-08-05 15:00:00,218,nan,nan,nan,nan,15,5224,WDC
1964-08-05 16:00:00,218,nan,nan,nan,nan,16,5225,WDC
1964-08-05 17:00:00,218,nan,nan,nan,nan,17,5226,WDC
1964-08-05 18:00:00,218,nan,nan,nan,nan,18,5227,WDC
1964-08-05 19:00:00,218,nan,nan,nan,nan,19,5228,WDC
1964-08-05 20:00:00,218,nan,nan,nan,nan,20,5229,WDC
1964-08-05 21:00:00,218,nan,nan,nan,nan,21,5230,WDC
1964-08-05 22:00:00,218,nan,nan,nan,nan,22,5231,WDC
